development,mean_net_benefit,median_net_benefit,share_positive_scenarios,positive_scenarios,total_scenarios,mode,vtt_chf_per_hour,base_vtt_chf_per_hour
565,-1415238918.3355381,-1430018259.3326492,0.0,0,3,Road,28.4425,31.4
569,-1811755012.566818,-1831067460.161777,0.0,0,3,Road,28.4425,31.4
594,-1933813037.7666352,-1940973698.9194257,0.0,0,3,Road,28.4425,31.4
602,-1431462113.0707843,-1445819741.9191165,0.0,0,3,Road,28.4425,31.4
612,-2921497204.0928364,-2678108855.5586185,0.0,0,3,Road,28.4425,31.4
614,-583151666.4234967,-563483335.4414515,0.0,0,3,Road,28.4425,31.4
625,-965007238.8902766,-947243519.4241475,0.0,0,3,Road,28.4425,31.4
627,-516711051.77381736,-519518916.15466154,0.0,0,3,Road,28.4425,31.4
628,-1144263588.7076483,-1106795540.779684,0.0,0,3,Road,28.4425,31.4
629,-1180490374.7894495,-1138771127.3792338,0.0,0,3,Road,28.4425,31.4
648,-1766955349.4958394,-1768789936.006626,0.0,0,3,Road,28.4425,31.4
662,-1820054904.4331343,-1619290076.5533106,0.0,0,3,Road,28.4425,31.4
669,-37279441.36192355,-103806784.1146543,0.3333333333333333,1,3,Road,28.4425,31.4
670,-485712363.5313224,-469932669.7548436,0.0,0,3,Road,28.4425,31.4
673,-66842768.02451212,-98813119.7730253,0.3333333333333333,1,3,Road,28.4425,31.4
678,-1284814043.1702063,-1254473787.5426662,0.0,0,3,Road,28.4425,31.4
680,-1187409848.3124645,-1200324437.1807673,0.0,0,3,Road,28.4425,31.4
682,-3000019987.2845616,-2951419626.082217,0.0,0,3,Road,28.4425,31.4
689,-1273306216.6098194,-1169339335.3573685,0.0,0,3,Road,28.4425,31.4
694,-789048894.327228,-818304514.9720527,0.0,0,3,Road,28.4425,31.4
726,-903665144.4707907,-867720800.6774791,0.0,0,3,Road,28.4425,31.4
736,-869838716.7196798,-872344320.7506021,0.0,0,3,Road,28.4425,31.4
750,-1667677188.369592,-1536837230.3694186,0.0,0,3,Road,28.4425,31.4
755,-1628750883.6323483,-1626297487.2945638,0.0,0,3,Road,28.4425,31.4
759,-3295330730.755417,-3056502552.577831,0.0,0,3,Road,28.4425,31.4
761,-244740003.39934897,-285654832.3177725,0.0,0,3,Road,28.4425,31.4
764,-1950167511.5589943,-1955048494.9865367,0.0,0,3,Road,28.4425,31.4
767,-177553702.50642785,-209830299.81767857,0.0,0,3,Road,28.4425,31.4
770,-269803272.14167047,-288436444.6467456,0.0,0,3,Road,28.4425,31.4
775,-1607043127.6759002,-1460677110.9493332,0.0,0,3,Road,28.4425,31.4
776,-1154621723.5810375,-1099739966.3699148,0.0,0,3,Road,28.4425,31.4
780,-698795004.3116208,-711480955.9291852,0.0,0,3,Road,28.4425,31.4
789,-1457218075.120011,-1383614305.23121,0.0,0,3,Road,28.4425,31.4
791,-835981922.7881619,-816421057.0788794,0.0,0,3,Road,28.4425,31.4
809,-928448227.4202992,-907632667.3428794,0.0,0,3,Road,28.4425,31.4
810,-1148077381.3942907,-1153566661.7526066,0.0,0,3,Road,28.4425,31.4
811,-343637827.8780002,-343874461.6298679,0.0,0,3,Road,28.4425,31.4
813,-981677854.4107586,-1058743097.4146254,0.0,0,3,Road,28.4425,31.4
822,-491203037.7478971,-477072255.1170117,0.0,0,3,Road,28.4425,31.4
831,-1176066658.820456,-1136906384.4602208,0.0,0,3,Road,28.4425,31.4
837,-1258269386.5933285,-1259363152.6795511,0.0,0,3,Road,28.4425,31.4
858,-1601733144.1215394,-1612971214.5257993,0.0,0,3,Road,28.4425,31.4
863,-898734473.978632,-915259197.632331,0.0,0,3,Road,28.4425,31.4
866,-842361764.7737322,-831024710.9891862,0.0,0,3,Road,28.4425,31.4
873,-1953436527.7776883,-1828088601.6277063,0.0,0,3,Road,28.4425,31.4
878,-1441948613.5847461,-1417377763.2717326,0.0,0,3,Road,28.4425,31.4
887,-614409923.4086047,-543347979.3155713,0.0,0,3,Road,28.4425,31.4
895,-2203521498.487976,-2105175120.2845302,0.0,0,3,Road,28.4425,31.4
935,-1154857154.3310869,-1132841657.319186,0.0,0,3,Road,28.4425,31.4
938,-899850746.0140272,-959615708.5988777,0.0,0,3,Road,28.4425,31.4
940,-623788926.6110746,-605076228.5478401,0.0,0,3,Road,28.4425,31.4
945,-1419010053.0537913,-1246661998.0092673,0.0,0,3,Road,28.4425,31.4
952,-2770165577.685713,-2708376412.186324,0.0,0,3,Road,28.4425,31.4
958,-698635877.5196079,-711194582.2289338,0.0,0,3,Road,28.4425,31.4
964,-783124156.5732288,-783202843.9593914,0.0,0,3,Road,28.4425,31.4
970,-530818338.9810951,-491499684.5694059,0.0,0,3,Road,28.4425,31.4
971,-955593215.3953291,-893326746.3515611,0.0,0,3,Road,28.4425,31.4
987,-404285707.5322685,-405654716.66727245,0.0,0,3,Road,28.4425,31.4
0,-165051036.52763873,-233343990.65667433,0.3333333333333333,1,3,Road,28.55625,31.4
2,-1033548422.2479349,-941414863.4076798,0.0,0,3,Road,28.55625,31.4
9,-23865041.922100067,-463355787.42764497,0.3333333333333333,1,3,Road,28.55625,31.4
12,-1156493026.8624098,-1168343288.4246716,0.0,0,3,Road,28.55625,31.4
15,-179775771.77266726,-228553369.15728247,0.0,0,3,Road,28.55625,31.4
17,-2894612449.03422,-2928734202.262997,0.0,0,3,Road,28.55625,31.4
25,-1450140398.5832055,-1402095751.4301372,0.0,0,3,Road,28.55625,31.4
27,-1350127453.310541,-1306096285.0355103,0.0,0,3,Road,28.55625,31.4
28,-2866906426.3791027,-2932345679.35024,0.0,0,3,Road,28.55625,31.4
57,-291169507.62000257,-315486452.72207767,0.0,0,3,Road,28.55625,31.4
62,-158058989.95058003,-173170789.67490882,0.0,0,3,Road,28.55625,31.4
63,-2144606575.3579981,-2014223855.7219934,0.0,0,3,Road,28.55625,31.4
73,-781567141.7213969,-720929249.6396577,0.0,0,3,Road,28.55625,31.4
90,-1123973249.6195953,-1123664330.3077092,0.0,0,3,Road,28.55625,31.4
94,-162659735.41241035,-167336274.55877095,0.0,0,3,Road,28.55625,31.4
103,-1135310987.8265042,-1041799564.7437701,0.0,0,3,Road,28.55625,31.4
104,-1000156291.3303261,-998516143.5070611,0.0,0,3,Road,28.55625,31.4
109,-3063056802.6106706,-2818598494.0757546,0.0,0,3,Road,28.55625,31.4
114,-629299976.234464,-591101031.6392655,0.0,0,3,Road,28.55625,31.4
126,-1671533986.0361004,-1533784047.613589,0.0,0,3,Road,28.55625,31.4
140,-664408864.7767344,-663749750.3630395,0.0,0,3,Road,28.55625,31.4
143,-469356535.3823283,-468709817.4251216,0.0,0,3,Road,28.55625,31.4
144,-1593259687.443806,-1557663256.612338,0.0,0,3,Road,28.55625,31.4
150,-1052642737.1618067,-950102582.8049519,0.0,0,3,Road,28.55625,31.4
152,-513625385.53654957,-965770414.679934,0.3333333333333333,1,3,Road,28.55625,31.4
176,-1712518270.1562967,-1766636074.0160506,0.0,0,3,Road,28.55625,31.4
177,-411038942.53371936,-416467049.53889227,0.0,0,3,Road,28.55625,31.4
195,-970198752.963785,-867522648.1550207,0.0,0,3,Road,28.55625,31.4
197,-526538451.1377191,-515973109.64000034,0.0,0,3,Road,28.55625,31.4
201,-1765421353.0172367,-1631597444.9161491,0.0,0,3,Road,28.55625,31.4
202,-622148127.0714304,-580936409.1738365,0.0,0,3,Road,28.55625,31.4
206,-1197409350.9762945,-1199097737.498028,0.0,0,3,Road,28.55625,31.4
209,-851292468.3024822,-873848562.2704012,0.0,0,3,Road,28.55625,31.4
227,-291369794.4297254,-293079281.39029455,0.0,0,3,Road,28.55625,31.4
233,-994951090.3964039,-989948649.9202247,0.0,0,3,Road,28.55625,31.4
240,-439977856.0395484,-441526560.5915372,0.0,0,3,Road,28.55625,31.4
243,-1251504832.7061174,-1216861350.2903707,0.0,0,3,Road,28.55625,31.4
245,-1538829632.3155391,-1498292624.3031106,0.0,0,3,Road,28.55625,31.4
249,-1594575390.2331507,-1465978483.9989653,0.0,0,3,Road,28.55625,31.4
250,-1577216305.3156064,-1576703248.272513,0.0,0,3,Road,28.55625,31.4
254,1058340478.7307653,546431117.5662923,0.6666666666666666,2,3,Road,28.55625,31.4
255,-435719229.19758934,-426152812.9212921,0.0,0,3,Road,28.55625,31.4
261,-518322608.5624206,-468902750.5473585,0.0,0,3,Road,28.55625,31.4
267,-566912148.7947347,-565356323.1798543,0.0,0,3,Road,28.55625,31.4
270,-658394364.7209786,-652115989.7991507,0.0,0,3,Road,28.55625,31.4
273,-535733367.1363702,-537926291.3954047,0.0,0,3,Road,28.55625,31.4
277,-1413369410.1820362,-1345764382.6926742,0.0,0,3,Road,28.55625,31.4
284,-1212278653.6477146,-1213590985.839525,0.0,0,3,Road,28.55625,31.4
285,-2002422909.207835,-1877634271.9206586,0.0,0,3,Road,28.55625,31.4
289,-2270406603.627661,-2177425154.33045,0.0,0,3,Road,28.55625,31.4
308,-1972923553.2589245,-1979496186.4023664,0.0,0,3,Road,28.55625,31.4
331,-2665715222.741226,-2522235152.307207,0.0,0,3,Road,28.55625,31.4
334,-87178314.00730807,-183745042.82251507,0.3333333333333333,1,3,Road,28.55625,31.4
348,-1506169671.958741,-1407846411.8563926,0.0,0,3,Road,28.55625,31.4
351,-1909654701.362375,-1788543032.2723927,0.0,0,3,Road,28.55625,31.4
356,-1145956501.5445852,-1072923273.8991609,0.0,0,3,Road,28.55625,31.4
358,-2039860151.605636,-1948019821.392295,0.0,0,3,Road,28.55625,31.4
390,-910425987.6242485,-823562788.9095314,0.0,0,3,Road,28.55625,31.4
392,-274177668.4819838,-280745418.87332755,0.0,0,3,Road,28.55625,31.4
394,-568670938.5574346,-541963823.3164496,0.0,0,3,Road,28.55625,31.4
423,-504968090.8522689,-574915531.5264968,0.0,0,3,Road,28.55625,31.4
459,-2101611586.9646437,-2100181155.3373418,0.0,0,3,Road,28.55625,31.4
464,-270958219.6746599,-270456899.9051743,0.0,0,3,Road,28.55625,31.4
469,-848986483.4246346,-782648544.4480561,0.0,0,3,Road,28.55625,31.4
486,-2617889905.193417,-2489633276.2312207,0.0,0,3,Road,28.55625,31.4
493,-193799123.67962012,-194692795.21225277,0.0,0,3,Road,28.55625,31.4
499,-1284330622.610699,-1249211127.9459128,0.0,0,3,Road,28.55625,31.4
517,-670442184.9877154,-603502158.1764313,0.0,0,3,Road,28.55625,31.4
521,-2491730923.048058,-2278014690.4503636,0.0,0,3,Road,28.55625,31.4
531,-1212075433.8980587,-1082583729.6605854,0.0,0,3,Road,28.55625,31.4
533,-1500529081.8794127,-1498961717.976381,0.0,0,3,Road,28.55625,31.4
538,-923402661.8013922,-935787812.5780069,0.0,0,3,Road,28.55625,31.4
540,-2061584674.1625881,-2091411931.7924924,0.0,0,3,Road,28.55625,31.4
546,-570113376.5590725,-541172839.2998602,0.0,0,3,Road,28.55625,31.4
550,-1191854921.6921356,-1204703159.8858066,0.0,0,3,Road,28.55625,31.4
552,-509829165.55857533,-461309232.4091083,0.0,0,3,Road,28.55625,31.4
556,-845666529.871365,-825319903.7098379,0.0,0,3,Road,28.55625,31.4
557,402826055.8331864,-113758679.55675888,0.3333333333333333,1,3,Road,28.55625,31.4
558,-3051587860.891102,-3002856120.511634,0.0,0,3,Road,28.55625,31.4
564,-2417801651.6170254,-2326200978.941813,0.0,0,3,Road,28.55625,31.4
565,-1415168341.077142,-1430006789.045807,0.0,0,3,Road,28.55625,31.4
569,-1811390533.6159859,-1830780217.421332,0.0,0,3,Road,28.55625,31.4
594,-1933848070.6164372,-1941037369.3786547,0.0,0,3,Road,28.55625,31.4
602,-1431356030.8087761,-1445771080.0766037,0.0,0,3,Road,28.55625,31.4
612,-2926270085.5436006,-2681908354.7593784,0.0,0,3,Road,28.55625,31.4
614,-583496617.0027696,-563749626.5270369,0.0,0,3,Road,28.55625,31.4
625,-965277136.6549691,-947442374.8019445,0.0,0,3,Road,28.55625,31.4
627,-516676493.2767961,-519495587.14074904,0.0,0,3,Road,28.55625,31.4
628,-1144846977.2740028,-1107229083.5008488,0.0,0,3,Road,28.55625,31.4
629,-1181312057.559007,-1139425962.4950016,0.0,0,3,Road,28.55625,31.4
648,-1767022372.959843,-1768864296.526641,0.0,0,3,Road,28.55625,31.4
662,-1824046997.1458006,-1622479251.1268778,0.0,0,3,Road,28.55625,31.4
669,-36109412.50384128,-102902817.8473472,0.3333333333333333,1,3,Road,28.55625,31.4
670,-486022182.2127018,-470179380.75697273,0.0,0,3,Road,28.55625,31.4
673,-66275524.08572296,-98373734.76053986,0.3333333333333333,1,3,Road,28.55625,31.4
678,-1285500889.4231527,-1255039294.1075528,0.0,0,3,Road,28.55625,31.4
680,-1187283030.5131462,-1200249268.6557312,0.0,0,3,Road,28.55625,31.4
682,-3000988716.0150123,-2952193987.542323,0.0,0,3,Road,28.55625,31.4
689,-1275244022.2701175,-1170861346.599368,0.0,0,3,Road,28.55625,31.4
694,-788557395.9995098,-817930018.5551496,0.0,0,3,Road,28.55625,31.4
726,-904214171.3838869,-868126075.4904966,0.0,0,3,Road,28.55625,31.4
736,-869882658.6271926,-872398283.3123653,0.0,0,3,Road,28.55625,31.4
750,-1670311691.4867973,-1538948465.6577578,0.0,0,3,Road,28.55625,31.4
755,-1628808081.9098313,-1626344873.7118578,0.0,0,3,Road,28.55625,31.4
759,-3300029071.7179236,-3060245748.76517,0.0,0,3,Road,28.55625,31.4
761,-244037557.2015265,-285116016.6654179,0.0,0,3,Road,28.55625,31.4
764,-1950169837.244383,-1955070341.17346,0.0,0,3,Road,28.55625,31.4
767,-177007647.10794878,-209413328.11241052,0.0,0,3,Road,28.55625,31.4
770,-269499713.2272219,-288207405.3199723,0.0,0,3,Road,28.55625,31.4
775,-1609947479.0134401,-1462996101.1406078,0.0,0,3,Road,28.55625,31.4
776,-1155512000.3429554,-1100410754.6943617,0.0,0,3,Road,28.55625,31.4
780,-698623535.1327373,-711360221.6363523,0.0,0,3,Road,28.55625,31.4
789,-1458577165.315745,-1384679032.1035774,0.0,0,3,Road,28.55625,31.4
791,-836394126.0451294,-816755030.6276838,0.0,0,3,Road,28.55625,31.4
809,-928886011.1864452,-907987203.505657,0.0,0,3,Road,28.55625,31.4
810,-1148142510.6227124,-1153653744.2425475,0.0,0,3,Road,28.55625,31.4
811,-343651870.89130664,-343889451.01178735,0.0,0,3,Road,28.55625,31.4
813,-980315260.9669381,-1057688710.7526169,0.0,0,3,Road,28.55625,31.4
822,-491463996.7240598,-477276700.89903665,0.0,0,3,Road,28.55625,31.4
831,-1176679554.9977288,-1137362667.076503,0.0,0,3,Road,28.55625,31.4
837,-1258122929.664344,-1259221070.045805,0.0,0,3,Road,28.55625,31.4
858,-1601719037.969987,-1613002052.7535553,0.0,0,3,Road,28.55625,31.4
863,-898546415.6946453,-915137226.6232184,0.0,0,3,Road,28.55625,31.4
866,-842552207.6238564,-831169813.596083,0.0,0,3,Road,28.55625,31.4
873,-1955955581.0335264,-1830106351.3202302,0.0,0,3,Road,28.55625,31.4
878,-1442409685.6202497,-1417740569.1835444,0.0,0,3,Road,28.55625,31.4
887,-615794793.1728933,-544448651.2723329,0.0,0,3,Road,28.55625,31.4
895,-2205322552.095569,-2106582857.533834,0.0,0,3,Road,28.55625,31.4
935,-1155251208.5815048,-1133147665.0622609,0.0,0,3,Road,28.55625,31.4
938,-898774838.5861034,-958778818.996181,0.0,0,3,Road,28.55625,31.4
940,-624113566.4627676,-605326030.7655455,0.0,0,3,Road,28.55625,31.4
945,-1422312181.236809,-1249274855.1626174,0.0,0,3,Road,28.55625,31.4
952,-2771374832.1777835,-2709338553.464874,0.0,0,3,Road,28.55625,31.4
958,-698470987.2056869,-711079917.9029071,0.0,0,3,Road,28.55625,31.4
964,-783076879.3187118,-783155881.399088,0.0,0,3,Road,28.55625,31.4
970,-531616652.8088682,-492140751.42735124,0.0,0,3,Road,28.55625,31.4
971,-956722337.9971776,-894206846.8613385,0.0,0,3,Road,28.55625,31.4
987,-404331224.4851747,-405705708.6940683,0.0,0,3,Road,28.55625,31.4
0,-163815899.97429937,-232380889.9460026,0.3333333333333333,1,3,Road,28.67,31.4
2,-1035082131.973699,-942581571.4326572,0.0,0,3,Road,28.67,31.4
9,-15300452.434097528,-456541850.5043614,0.3333333333333333,1,3,Road,28.67,31.4
12,-1156370186.1673806,-1168267651.6605754,0.0,0,3,Road,28.67,31.4
15,-178899287.7166578,-227871184.13222075,0.0,0,3,Road,28.67,31.4
17,-2894139372.9988637,-2928397045.6648836,0.0,0,3,Road,28.67,31.4
25,-1451058137.480508,-1402822110.9056437,0.0,0,3,Road,28.67,31.4
27,-1350983207.2336962,-1306776646.6928296,0.0,0,3,Road,28.67,31.4
28,-2866023581.5373588,-2931723503.014531,0.0,0,3,Road,28.67,31.4
57,-290630007.77993256,-315043816.1783214,0.0,0,3,Road,28.67,31.4
62,-157825597.87008497,-172997593.42610177,0.0,0,3,Road,28.67,31.4
63,-2147200548.7612197,-2016298467.0115414,0.0,0,3,Road,28.67,31.4
73,-782696872.9441198,-721817437.93485,0.0,0,3,Road,28.67,31.4
90,-1123850424.085788,-1123540274.2351682,0.0,0,3,Road,28.67,31.4
94,-162618127.7012185,-167313295.21537596,0.0,0,3,Road,28.67,31.4
103,-1136906795.2834857,-1043022881.9621643,0.0,0,3,Road,28.67,31.4
104,-1000050363.8872367,-998403682.7546299,0.0,0,3,Road,28.67,31.4
109,-3067830207.2098274,-2822398131.7203627,0.0,0,3,Road,28.67,31.4
114,-630036409.701582,-591685304.7230103,0.0,0,3,Road,28.67,31.4
126,-1674288697.339328,-1535990050.4731116,0.0,0,3,Road,28.67,31.4
140,-664440769.8300654,-663779029.9223173,0.0,0,3,Road,28.67,31.4
143,-469363973.30644315,-468714679.23480856,0.0,0,3,Road,28.67,31.4
144,-1594023181.4732358,-1558284957.0236604,0.0,0,3,Road,28.67,31.4
150,-1054506968.3382746,-951558359.0001776,0.0,0,3,Road,28.67,31.4
152,-504856612.5637992,-958802700.9171662,0.3333333333333333,1,3,Road,28.67,31.4
176,-1711611419.1373339,-1765944794.0258133,0.0,0,3,Road,28.67,31.4
177,-410968793.31318575,-416418522.4561337,0.0,0,3,Road,28.67,31.4
195,-972098401.2171825,-869013299.886746,0.0,0,3,Road,28.67,31.4
197,-526711327.0926339,-516103899.9710897,0.0,0,3,Road,28.67,31.4
201,-1768050616.877877,-1633693639.1494226,0.0,0,3,Road,28.67,31.4
202,-622861731.9994637,-581485852.7392659,0.0,0,3,Road,28.67,31.4
206,-1197254176.6667707,-1198949288.6502454,0.0,0,3,Road,28.67,31.4
209,-850988032.2990675,-873633975.4484738,0.0,0,3,Road,28.67,31.4
227,-291348004.68823373,-293064301.1613182,0.0,0,3,Road,28.67,31.4
233,-994924463.1275669,-989902096.0992612,0.0,0,3,Road,28.67,31.4
240,-439971415.75324315,-441526289.36254126,0.0,0,3,Road,28.67,31.4
243,-1252290424.9066823,-1217508944.8153028,0.0,0,3,Road,28.67,31.4
245,-1539678304.6377666,-1498979822.879261,0.0,0,3,Road,28.67,31.4
249,-1597131897.1016264,-1468022742.302446,0.0,0,3,Road,28.67,31.4
250,-1577241924.6621573,-1576726823.9249983,0.0,0,3,Road,28.67,31.4
254,1068266100.4857334,554317616.8933344,0.6666666666666666,2,3,Road,28.67,31.4
255,-435802671.052851,-426198148.23765504,0.0,0,3,Road,28.67,31.4
261,-519151824.9979627,-469535109.59268963,0.0,0,3,Road,28.67,31.4
267,-566857935.0513214,-565295912.0133307,0.0,0,3,Road,28.67,31.4
270,-658421360.9047619,-652117976.9167101,0.0,0,3,Road,28.67,31.4
273,-535721266.50707763,-537922925.9864042,0.0,0,3,Road,28.67,31.4
277,-1414443477.780137,-1346569154.7118068,0.0,0,3,Road,28.67,31.4
284,-1212347408.780156,-1213664968.4716141,0.0,0,3,Road,28.67,31.4
285,-2004922529.387275,-1879636813.2647681,0.0,0,3,Road,28.67,31.4
289,-2272023326.393293,-2178671497.937139,0.0,0,3,Road,28.67,31.4
308,-1972892008.767563,-1979490823.1154723,0.0,0,3,Road,28.67,31.4
331,-2668555798.634747,-2524504194.5430565,0.0,0,3,Road,28.67,31.4
334,-85407653.79855536,-182359043.25382292,0.3333333333333333,1,3,Road,28.67,31.4
348,-1508029827.1359823,-1409314909.4862795,0.0,0,3,Road,28.67,31.4
351,-1911740794.9009657,-1790146693.6863527,0.0,0,3,Road,28.67,31.4
356,-1147289721.5899525,-1073965575.8567307,0.0,0,3,Road,28.67,31.4
358,-2041394617.1342194,-1949188453.2570827,0.0,0,3,Road,28.67,31.4
390,-912042620.6641725,-824833414.0228612,0.0,0,3,Road,28.67,31.4
392,-274093513.68513507,-280687425.8311565,0.0,0,3,Road,28.67,31.4
394,-569183936.3095946,-542370436.8494401,0.0,0,3,Road,28.67,31.4
423,-503731357.19944453,-573957424.1420617,0.0,0,3,Road,28.67,31.4
459,-2101725933.7807252,-2100289804.22048,0.0,0,3,Road,28.67,31.4
464,-270964761.31956536,-270461444.609873,0.0,0,3,Road,28.67,31.4
469,-850040909.3051044,-783438722.0270653,0.0,0,3,Road,28.67,31.4
486,-2620448328.3309274,-2491680806.2527075,0.0,0,3,Road,28.67,31.4
493,-193792675.87986794,-194689907.23344478,0.0,0,3,Road,28.67,31.4
499,-1285053366.760164,-1249793978.2886589,0.0,0,3,Road,28.67,31.4
517,-671676196.3177031,-604469522.8686503,0.0,0,3,Road,28.67,31.4
521,-2495972194.4653482,-2281404651.858182,0.0,0,3,Road,28.67,31.4
531,-1214563713.4444263,-1084556196.333869,0.0,0,3,Road,28.67,31.4
533,-1500585242.7469876,-1499011635.459619,0.0,0,3,Road,28.67,31.4
538,-923254325.9840497,-935688811.3511949,0.0,0,3,Road,28.67,31.4
540,-2061029064.3986225,-2090975134.917313,0.0,0,3,Road,28.67,31.4
546,-570619044.5377285,-541563226.521651,0.0,0,3,Road,28.67,31.4
550,-1191702886.935665,-1204602304.3666143,0.0,0,3,Road,28.67,31.4
552,-510711482.63895804,-461998276.8295391,0.0,0,3,Road,28.67,31.4
556,-845944552.7236503,-825516878.4999347,0.0,0,3,Road,28.67,31.4
557,412723591.9716796,-105918889.57368207,0.3333333333333333,1,3,Road,28.67,31.4
558,-3052555688.756325,-3003629832.0111523,0.0,0,3,Road,28.67,31.4
564,-2419374177.179683,-2327408625.4844027,0.0,0,3,Road,28.67,31.4
565,-1415097763.8187456,-1429995318.7589645,0.0,0,3,Road,28.67,31.4
569,-1811026054.6651542,-1830492974.680887,0.0,0,3,Road,28.67,31.4
594,-1933883103.466239,-1941101039.8378837,0.0,0,3,Road,28.67,31.4
602,-1431249948.546768,-1445722418.2340908,0.0,0,3,Road,28.67,31.4
612,-2931042966.994366,-2685707853.960139,0.0,0,3,Road,28.67,31.4
614,-583841567.5820427,-564015917.6126224,0.0,0,3,Road,28.67,31.4
625,-965547034.4196615,-947641230.1797415,0.0,0,3,Road,28.67,31.4
627,-516641934.77977484,-519472258.12683654,0.0,0,3,Road,28.67,31.4
628,-1145430365.840357,-1107662626.2220137,0.0,0,3,Road,28.67,31.4
629,-1182133740.3285644,-1140080797.6107693,0.0,0,3,Road,28.67,31.4
648,-1767089396.4238465,-1768938657.046656,0.0,0,3,Road,28.67,31.4
662,-1828039089.858467,-1625668425.700445,0.0,0,3,Road,28.67,31.4
669,-34939383.645758964,-101998851.58004007,0.3333333333333333,1,3,Road,28.67,31.4
670,-486332000.8940811,-470426091.75910187,0.0,0,3,Road,28.67,31.4
673,-65708280.146933794,-97934349.7480544,0.3333333333333333,1,3,Road,28.67,31.4
678,-1286187735.6760986,-1255604800.6724393,0.0,0,3,Road,28.67,31.4
680,-1187156212.7138278,-1200174100.1306949,0.0,0,3,Road,28.67,31.4
682,-3001957444.745462,-2952968349.002429,0.0,0,3,Road,28.67,31.4
689,-1277181827.9304159,-1172383357.8413672,0.0,0,3,Road,28.67,31.4
694,-788065897.6717919,-817555522.1382463,0.0,0,3,Road,28.67,31.4
726,-904763198.2969832,-868531350.3035142,0.0,0,3,Road,28.67,31.4
736,-869926600.5347055,-872452245.8741286,0.0,0,3,Road,28.67,31.4
750,-1672946194.6040027,-1541059700.9460971,0.0,0,3,Road,28.67,31.4
755,-1628865280.1873143,-1626392260.129152,0.0,0,3,Road,28.67,31.4
759,-3304727412.680431,-3063988944.95251,0.0,0,3,Road,28.67,31.4
761,-243335111.00370392,-284577201.0130633,0.0,0,3,Road,28.67,31.4
764,-1950172162.9297724,-1955092187.360383,0.0,0,3,Road,28.67,31.4
767,-176461591.70946968,-208996356.40714246,0.0,0,3,Road,28.67,31.4
770,-269196154.3127734,-287978365.993199,0.0,0,3,Road,28.67,31.4
