development,scenario,total_mmin,top_edge,top_delta_delay,top_vcr,top_sq_vcr,n_more_delay,n_less_delay,max_delta_delay,min_delta_delay
289,scenario_100,-0.008389814427683363,178,0.4857242424383905,2.887579107453001,2.850853725237624,31,1,0.4857242424383905,-0.0959853420954575
308,scenario_100,-0.001294998055640841,178,0.009577140409838591,2.851584258312706,2.850853725237624,0,1,0.009577140409838591,-0.27160257367344287
331,scenario_100,-0.017872703729978415,178,0.5699080650291322,2.893878014363509,2.850853725237624,33,1,0.5699080650291322,-0.01500715647576456
334,scenario_100,0.009549669471650151,86,3.658553038299317e-08,1.1212101771635938,1.1212101386263622,0,29,3.658553038299317e-08,-0.38964863839936115
348,scenario_100,-0.01110779085043841,178,0.5339328472895346,2.891188582517373,2.850853725237624,32,1,0.5339328472895346,-0.3890247849503867
351,scenario_100,-0.01478567094756011,178,0.9580792412956285,2.922677115332074,2.850853725237624,36,4,0.9580792412956285,-0.06425473886860611
356,scenario_100,-0.007800653046088293,178,0.3686819812759161,2.878789528449486,2.850853725237624,26,0,0.3686819812759161,0.0
358,scenario_100,-0.007196498350744252,178,0.47395643291966394,2.8866970682557365,2.850853725237624,31,1,0.47395643291966394,-0.06172598601447632
390,scenario_100,-0.009419830366699258,178,0.3887395371048967,2.880298467283023,2.850853725237624,27,1,0.3887395371048967,-0.02516610616242909
392,scenario_100,0.000497069292446482,91,0.0015580614347543431,0.6303086623980104,0.6282437703819919,0,2,0.0015580614347543431,-0.015747637277289783
394,scenario_100,-0.00021699483893194705,87,0.05379107537866323,1.471029184861877,1.3550955891025764,2,0,0.05379107537866323,-0.005217285375229919
423,scenario_100,0.006263384743459988,86,3.657092606523804e-08,1.1212101771482106,1.1212101386263622,0,24,3.657092606523804e-08,-0.3808688019887405
459,scenario_100,-0.002061245608612546,178,0.05616529950609106,2.855134217295649,2.850853725237624,2,1,0.05616529950609106,-0.3000551997237568
464,scenario_100,-2.467600428708829e-05,178,0.0019673945534037784,2.851003817182752,2.850853725237624,0,0,0.0019673945534037784,-0.003555957725982495
469,scenario_100,-0.004597769637591671,178,0.3426717976381326,2.876831120264,2.850853725237624,25,1,0.3426717976381326,-0.06131550850748502
486,scenario_100,-0.016433563548814156,178,0.522848455249374,2.8903592304425665,2.850853725237624,32,1,0.522848455249374,-0.09433153892982493
493,scenario_100,1.1948228908702731e-05,178,0.0007521918746071776,2.850911111038185,2.850853725237624,0,0,0.0007521918746071776,-0.005149012088071725
499,scenario_100,-0.005379209021948743,178,0.3882720286603245,2.880263309011573,2.850853725237624,31,1,0.3882720286603245,-0.1291648499882455
517,scenario_100,-0.0005532289252777118,86,0.2002877779601644,1.3095519136268552,1.1212101386263622,1,1,0.2002877779601644,-0.03575113247932493
521,scenario_100,-0.026175789941133586,178,0.8990313652547641,2.9183218852617046,2.850853725237624,36,1,0.8990313652547641,-0.10354235313255478
531,scenario_100,-0.015084992255101211,178,0.5039006230878051,2.8889407510764387,2.850853725237624,31,0,0.5039006230878051,-0.008131368583018883
533,scenario_100,-0.001327423826433951,178,0.0010335032362362995,2.8509325722712977,2.850853725237624,0,0,0.0010335032362362995,-0.0008688128314293664
538,scenario_100,0.0004153385997483274,86,0.14753485567326674,1.2637242518899772,1.1212101386263622,4,4,0.14753485567326674,-0.07672646858050536
540,scenario_100,0.0023817218371868366,99,5.451356033248089e-10,0.0025752375707699337,0.002560212259701431,0,7,5.451356033248089e-10,-0.1257492861495635
546,scenario_100,-0.003406161404334125,178,0.08891373699072602,2.8576259130931723,2.850853725237624,4,0,0.08891373699072602,-0.006659293282723855
550,scenario_100,0.00030147819964657536,86,0.13525482282703893,1.2527171702932682,1.1212101386263622,5,3,0.13525482282703893,-0.08384214496433795
552,scenario_100,-0.005144104673800524,178,0.21634311371636983,2.8672926796386347,2.850853725237624,14,1,0.21634311371636983,-0.014318410951483784
556,scenario_100,-0.0021171474999113708,178,0.11315643819987997,2.8594684844895704,2.850853725237624,6,5,0.11315643819987997,-0.10621115164010653
557,scenario_100,0.055530311854261785,0,0.0,0.0,0.0,0,40,0.0,-2.448046555089334
