development,scenario,tts_raw,net_benefit_raw,building_costs,externalities_raw,maintenance,maintenance_annual,maintenance_derived,construction_raw,construction_integrated,maintenance_raw,maintenance_integrated,tts_integrated,operation_raw,operation_integrated,cost_base_raw,cost_base_integrated,bcr_raw,bcr_integrated,net_benefit_integrated,mode,year,status_quo_tt,development_tt,tt_savings_daily,monetized_savings_yearly,net_benefit_reported,bcr_reported,TotalConstructionCost,YearlyMaintenanceCost,uncoveredOperatingCost
546,scenario_30,-96749575.50661498,-658283321.064148,139232704.69704866,327883725.68498296,94417315.17550132,1888346.303510026,94417315.17550135,139232704.69704866,4005441.6905592787,1888346.303510026,2229777.620398548,-107764033.09212252,0.0,0.0,141121051.0005587,6235219.310957827,-0.6855786207702772,-17.283118318346414,-441882978.0880633,Road,,,,,,,,,,
550,scenario_30,24995000.155485056,-1409517674.3794773,241897366.88950434,1024139453.4921709,168475854.15328696,3369517.08306574,168475854.15328693,241897366.88950434,6958895.184029794,3369517.08306574,3978758.435041833,27840556.506722186,0.0,0.0,245266883.9725701,10937653.619071627,0.10190939661581228,2.545386558793334,-1007236550.6045203,Road,,,,,,,,,,
552,scenario_30,-170765720.4456922,-581131918.7242607,143780849.82948923,168127775.70921195,98457572.73986734,1969151.4547973468,98457572.73986733,143780849.82948923,4136282.5743001364,1969151.4547973468,2325193.1263459874,-190206547.70574686,0.0,0.0,145750001.2842866,6461475.700646124,-1.1716344352725752,-29.43701354269999,-364795799.11560494,Road,,,,,,,,,,
556,scenario_30,-48816216.98566978,-957247314.6012318,156767661.50513065,641592284.5112411,110071151.59919022,2201423.0319838044,110071151.59919012,156767661.50513065,4509886.7287711715,2201423.0319838044,2599461.6562773604,-54373700.29924597,0.0,0.0,158969084.53711444,7109348.385048532,-0.3070799402777757,-7.648197465410156,-703075333.1955355,Road,,,,,,,,,,
557,scenario_30,1942933350.7496147,-1243257832.427675,1295171144.4890049,1058031572.875066,832988465.813219,16659769.316264382,832988465.8132188,1295171144.4890049,37259439.223230146,16659769.316264382,19672017.104786046,2164126641.4823112,0.0,0.0,1311830913.8052692,56931456.32801619,1.4810851995503649,38.012845289140024,1049163612.2792289,Road,,,,,,,,,,
558,scenario_30,-191748743.20839,-4776301048.888924,2082142906.5445366,1169419957.6045449,1332989441.5314527,26659788.83062905,1332989441.5314531,2082142906.5445366,59899015.97991827,26659788.83062905,31480137.085338492,-213578383.16374862,0.0,0.0,2108802695.3751657,91379153.06525676,-0.09092777794191742,-2.337276895215099,-1474377493.8335502,Road,,,,,,,,,,
564,scenario_30,-299290765.26032114,-4070466784.2105336,2039196649.1737866,477965089.07430273,1254014280.7021234,25080285.614042465,1254014280.7021232,2039196649.1737866,58663539.51553025,25080285.614042465,29615044.375836127,-333363529.11930585,0.0,0.0,2064276934.7878292,88278583.89136638,-0.14498576243166855,-3.776267294109922,-899607202.084975,Road,,,,,,,,,,
565,scenario_30,2842678.553477356,-1982434611.271438,651838660.2994602,892902208.4148588,440536421.1105963,8810728.422211926,440536421.1105962,651838660.2994602,18752072.303434245,8810728.422211926,10403793.53021211,3166303.356920215,0.0,0.0,660649388.721672,29155865.833646357,0.004302855042336171,0.10859918806685713,-918891770.891585,Road,,,,,,,,,,
569,scenario_30,71187302.38641381,-1986970260.3854568,184817747.65013394,1738230660.1126463,135109155.00909021,2702183.1001818045,135109155.00909042,184817747.65013394,5316830.648401549,2702183.1001818045,3190763.999063567,79291622.41733989,0.0,0.0,187519930.75031576,8507594.647465115,0.37962525957414234,9.320098770921728,-1667446632.3427715,Road,,,,,,,,,,
594,scenario_30,-15779435.285973074,-3197642268.4345155,1471261542.2696161,779237741.8519298,931363549.0269967,18627270.980539933,931363549.0269966,1471261542.2696161,42325201.76883542,18627270.980539933,21995262.14249119,-17575845.448710464,0.0,0.0,1489888813.2501562,64320463.91132661,-0.01059101534667585,-0.2732543327570033,-861134051.2119669,Road,,,,,,,,,,
602,scenario_30,12059853.252599789,-2032914764.7274857,692114198.1232255,888133435.062489,464726984.794371,9294539.69588742,464726984.7943711,692114198.1232255,19910717.599164292,9294539.69588742,10975082.572128253,13432807.515630364,0.0,0.0,701408737.8191129,30885800.171292543,0.017193759647331223,0.43491855289913356,-905586427.7181512,Road,,,,,,,,,,
612,scenario_30,-941629014.2004068,-3999809565.659327,1560568518.3662302,492382893.15971184,1005229139.9329787,20104582.798659574,1005229139.9329786,1560568518.3662302,44894381.80518891,20104582.798659574,23739686.25806284,-1048828790.363606,0.0,0.0,1580673101.1648898,68634068.06325175,-0.5957139483846886,-15.281460358681157,-1609845751.5865695,Road,,,,,,,,,,
614,scenario_30,-65994858.57505121,-676556767.6447943,133434475.53122531,387903306.3728843,89224127.16563359,1784482.5433126716,89224127.16563356,133434475.53122531,3838638.432066679,1784482.5433126716,2107134.285525055,-73508044.72424285,0.0,0.0,135218958.074538,5945772.717591735,-0.48805921532594754,-12.363076796856847,-467357123.81471884,Road,,,,,,,,,,
625,scenario_30,-49282282.60345786,-1094607794.7913237,175602227.86178,742844853.3632607,126878430.96282506,2537568.619256501,126878430.96282506,175602227.86178,5051718.890063141,2537568.619256501,2996385.6242503813,-54892825.1677058,0.0,0.0,178139796.48103648,8048104.514313522,-0.2766494830294931,-6.820590496815632,-805785783.0452801,Road,,,,,,,,,,
627,scenario_30,5781624.159388181,-660737444.0119319,167400540.7378984,379558042.029279,119560485.40414262,2391209.708082852,119560485.40414262,167400540.7378984,4815773.03516936,2391209.708082852,2823563.603165429,6439833.291009361,0.0,0.0,169791750.44598126,7639336.638334789,0.03405126659099723,0.8429833107096987,-380757545.37660444,Road,,,,,,,,,,
628,scenario_30,-107444793.00392924,-1253708192.1436238,175686226.4489187,843623719.4604181,126953453.23035777,2539069.0646071555,126953453.23035789,175686226.4489187,5054135.358547363,2539069.0646071555,2998157.3646654217,-119676847.86441286,0.0,0.0,178225295.51352584,8052292.723212785,-0.6028593903819621,-14.862456194546164,-971352860.0480437,Road,,,,,,,,,,
629,scenario_30,-162287636.3287278,-1482199966.6480918,402931427.64072055,663431605.5407053,253549297.1379382,5070985.942758763,253549297.13793802,402931427.64072055,11591517.5405116,5070985.942758763,5987869.358232409,-180763275.91303617,0.0,0.0,408002413.5834793,17579386.89874401,-0.39776146151528335,-10.282683745128285,-861774268.3524855,Road,,,,,,,,,,
648,scenario_30,-18428750.59512151,-2682239975.6417246,1071396212.4812833,903459593.8688072,688955418.6965123,13779108.373930246,688955418.6965122,1071396212.4812833,30821889.626559883,13779108.373930246,16270504.739584044,-20526772.118430257,0.0,0.0,1085175320.8552136,47092394.36614393,-0.01698227949065229,-0.4358829572103376,-971078760.3533814,Road,,,,,,,,,,
662,scenario_30,-790372402.0314238,-2061605805.0388355,530762211.27003866,378649255.98540705,361821935.75196594,7236438.715039318,361821935.751966,530762211.27003866,15268949.155445866,7236438.715039318,8544856.983164383,-880352365.802279,0.0,0.0,537998649.985078,23813806.13861025,-1.469097370510773,-36.96815035270357,-1282815427.9262962,Road,,,,,,,,,,
669,scenario_30,224029752.3906779,-229964830.53174603,146397842.0088156,206801834.96259755,100794905.9510108,2015898.119020216,100794905.9510108,146397842.0088156,4211568.115881399,2015898.119020216,2380392.040612237,249534424.5577425,0.0,0.0,148413740.1278358,6591960.156493636,1.5094946882796054,37.85435873909676,36140629.43865132,Road,,,,,,,,,,
670,scenario_30,-61142330.98951181,-607585916.5172646,163731572.53603578,266421133.01100266,116290879.9807143,2325817.599614286,116290879.98071432,163731572.53603578,4710224.283322206,2325817.599614286,2746347.967589023,-68103081.0272936,0.0,0.0,166057390.13565007,7456572.250911228,-0.36819999964810635,-9.133295934867535,-341980786.28920746,Road,,,,,,,,,,
673,scenario_30,108892686.71996696,-205133309.2002145,123156084.40216218,110811224.86079405,80058686.65722525,1601173.7331445047,80058686.65722525,123156084.40216218,3542950.0273215203,1601173.7331445047,1890681.4655231787,121289577.07290739,0.0,0.0,124757258.13530669,5433631.492844699,0.8728364854080581,22.322010101831175,5044720.719268635,Road,,,,,,,,,,
678,scenario_30,-140149362.08211347,-1407505986.359048,183630858.38641328,949720386.4885384,134005379.40198286,2680107.588039657,134005379.40198278,183630858.38641328,5282686.258623817,2680107.588039657,3164697.020330958,-156104669.3401162,0.0,0.0,186310965.97445294,8447383.278954774,-0.7522335647238866,-18.479647979158774,-1114272439.1076093,Road,,,,,,,,,,
680,scenario_30,18628998.293915305,-1512849762.320011,379273129.26478386,844171667.368536,308033963.980606,6160679.27961212,308033963.9806061,379273129.26478386,10910916.421335924,6160679.27961212,7274589.813636489,20749817.020967945,0.0,0.0,385433808.544396,18185506.234972414,0.0483325486268793,1.1410084906552738,-841607356.5825405,Road,,,,,,,,,,
682,scenario_30,-191909822.7914878,-4665771491.141683,2012529101.0006804,1169952032.0440044,1291380535.3055098,25827610.706110194,1291380535.3055105,2012529101.0006804,57896368.40102829,25827610.706110194,30497493.088954844,-213757800.8555837,0.0,0.0,2038356711.7067907,88393861.48998314,-0.09414928294409995,-2.4182425934611635,-1472103694.3895712,Road,,,,,,,,,,
689,scenario_30,-377199696.50715584,-1374399014.59967,248009031.861101,569401800.4221355,179788485.80927745,3595769.7161855493,179788485.80927753,248009031.861101,7134715.353071464,3595769.7161855493,4245919.737472988,-420142004.3848821,0.0,0.0,251604801.57728654,11380635.090544451,-1.4991752706726058,-36.91727228245418,-1000924439.897562,Road,,,,,,,,,,
694,scenario_30,92811360.9813635,-1025319604.8457392,244000087.32599494,703791579.9187732,170339298.5823347,3406785.971646694,170339298.58233464,244000087.32599494,7019386.17368798,3406785.971646694,4022765.899954636,103377472.44624083,0.0,0.0,247406873.29764163,11042152.073642615,0.37513655034841026,9.362076500739441,-611456259.546175,Road,,,,,,,,,,
726,scenario_30,-100439163.82075804,-1004541268.766708,163141107.3825319,625204770.7737253,115756226.78969271,2315124.5357938544,115756226.78969276,163141107.3825319,4693237.801964877,2315124.5357938544,2733721.494173648,-111873662.6703364,0.0,0.0,165456231.91832575,7426959.296138525,-0.6070437036807286,-15.063185108406682,-744505392.7402002,Road,,,,,,,,,,
736,scenario_30,-13373529.2868764,-1007599179.769773,160242608.0847507,720808286.5499029,113174755.84824304,2263495.116964861,113174755.84824312,160242608.0847507,4609853.873220184,2263495.116964861,2672756.975936137,-14896039.027384477,0.0,0.0,162506103.20171556,7282610.849156321,-0.08229555089556302,-2.045425649663837,-742986936.4264437,Road,,,,,,,,,,
750,scenario_30,-523226956.57009023,-1870977497.7665584,405667555.44615126,639672688.6802733,302410297.0700435,6048205.94140087,302410297.07004356,405667555.44615126,11670230.37171327,6048205.94140087,7141780.205584832,-582793741.1327928,0.0,0.0,411715761.38755214,18812010.5772981,-1.2708450966431948,-30.97987526309893,-1241278440.3903642,Road,,,,,,,,,,
755,scenario_30,-11743764.913610296,-2993666488.2437396,1595495248.5975742,402705228.19100696,983722246.5415475,19674444.93083095,983722246.5415483,1595495248.5975742,45899152.78689137,19674444.93083095,23231775.294068877,-13080734.092625333,0.0,0.0,1615169693.5284052,69130928.08096024,-0.007270917081136878,-0.18921681591351258,-484916890.36459255,Road,,,,,,,,,,
759,scenario_30,-927675451.316926,-4968687469.397935,2243886982.086268,398826192.1902575,1398298843.8044841,27965976.87608968,1398298843.8044834,2243886982.086268,64552064.01762943,27965976.87608968,33022496.59131815,-1033286683.8018503,0.0,0.0,2271852958.9623575,97574560.60894758,-0.4083342839849244,-10.589713931103248,-1529687436.6010554,Road,,,,,,,,,,
761,scenario_30,133534559.3600748,-451967856.9364252,194510161.53526613,258963742.84101096,132028511.92022297,2640570.23840446,132028511.92022294,194510161.53526613,5595661.679818603,2640570.23840446,3118010.934615342,148736804.25437328,0.0,0.0,197150731.77367058,8713672.614433944,0.6773221593383317,17.06935879229558,-118940611.20107162,Road,,,,,,,,,,
764,scenario_30,-5414135.487222568,-3010651397.7465315,1237553924.4870203,974395798.3529985,793287539.4192897,15865750.788385794,793287539.4192901,1237553924.4870203,35601909.007235095,15865750.788385794,18734432.330025967,-6030507.862749186,0.0,0.0,1253419675.2754061,54336341.337261066,-0.004319491383468952,-0.11098479791486761,-1034762647.5530088,Road,,,,,,,,,,
767,scenario_30,103338001.94048873,-338335051.8094244,150623175.04687318,186473883.63666594,104575995.066374,2091519.9013274799,104575995.066374,150623175.04687318,4333122.35232289,2091519.9013274799,2469686.9742215862,115102519.08058499,0.0,0.0,152714694.94820067,6802809.326544477,0.6766735969681239,16.919850837426296,-78174173.88262543,Road,,,,,,,,,,
770,scenario_30,56762763.74516479,-410751198.9240866,143492675.31249598,225813807.2492222,98207480.10753317,1964149.6021506635,98207480.10753322,143492675.31249598,4127992.3796434063,1964149.6021506635,2319286.890253924,63224921.85214848,0.0,0.0,145456824.91464663,6447279.269897331,0.39023788521764385,9.80645000866471,-169036164.66697103,Road,,,,,,,,,,
775,scenario_30,-574714806.4444668,-1770909819.4385035,382970892.88338715,501858398.6236246,311365721.48702526,6227314.429740505,311365721.48702526,382970892.88338715,11017293.558747813,6227314.429740505,7353273.244854582,-640143226.4266604,0.0,0.0,389198207.31312764,18370566.803602394,-1.47666354994817,-34.84613366970969,-1160372191.8538873,Road,,,,,,,,,,
776,scenario_30,-166241316.3713567,-1273062544.550067,209077719.4171044,741178185.3410351,156565323.4205707,3131306.468411414,156565323.42057085,209077719.4171044,6014740.687128781,3131306.468411414,3697477.0320966775,-185167062.7484667,0.0,0.0,212209025.8855158,9712217.719225459,-0.7833847579180815,-19.065373954902817,-936057465.8087273,Road,,,,,,,,,,
780,scenario_30,29921552.060750615,-858186722.502378,173941505.44616896,588815311.8018028,125351457.31515682,2507029.1463031364,125351457.31515682,173941505.44616896,5003943.284364692,2507029.1463031364,2960324.3185441117,33327971.82373097,0.0,0.0,176448534.5924721,7964267.602908803,0.16957665378098963,4.1846875928124945,-563451607.5809805,Road,,,,,,,,,,
789,scenario_30,-263871016.21694705,-1581661085.7302132,240556252.56542307,892335239.9016662,184898577.04617688,3697971.5409235377,184898577.0461769,240556252.56542307,6920314.0529861245,3697971.5409235377,4366600.642845624,-293911417.9546024,0.0,0.0,244254224.1063466,11286914.69583175,-1.0803130106853727,-26.04001411148644,-1197533572.5521004,Road,,,,,,,,,,
791,scenario_30,-82768587.88831975,-998500796.3790362,218905443.42968664,531374633.72333914,165452131.3376907,3309042.6267538145,165452131.3376906,218905443.42968664,6297464.315668204,3309042.6267538145,3907349.6108026276,-92191379.62600462,0.0,0.0,222214486.05644044,10204813.926470831,-0.37247161225707526,-9.034106872528493,-633770827.2758145,Road,,,,,,,,,,
809,scenario_30,-87864615.78619148,-1090498563.6231377,219932541.20594823,616331936.0049007,166369470.62609696,3327389.412521939,166369470.62609708,219932541.20594823,6327011.829395459,3327389.412521939,3929013.6732873362,-97867564.93378493,0.0,0.0,223259930.61847016,10256025.502682796,-0.3935530013952378,-9.542445551464795,-724455526.4413685,Road,,,,,,,,,,
810,scenario_30,-21581633.479675267,-1430371876.033016,335471943.9859319,804186202.0270324,269132096.5403764,5382641.930807529,269132096.54037666,335471943.9859319,9650845.4201041,5382641.930807529,6355875.770045022,-24038595.02543006,0.0,0.0,340854585.9167394,16006721.190149121,-0.06331624795843883,-1.5017813292221225,-844231518.2426115,Road,,,,,,,,,,
811,scenario_30,-5875702.237555366,-459470529.41305566,133189653.18864092,231392420.01151437,89012753.97534499,1780255.0795068997,89012753.97534502,133189653.18864092,3831595.3912818176,1780255.0795068997,2102142.4552830947,-6544621.690087749,0.0,0.0,134969908.26814783,5933737.846564912,-0.04353342395315238,-1.102950932332894,-243870779.54816702,Road,,,,,,,,,,
813,scenario_30,261308404.2587879,-1364676807.066112,361895853.9050882,1000306844.7653654,263782512.65444642,5275650.253088929,263782512.65444636,361895853.9050882,10411007.557642573,5275650.253088929,6229538.959841097,291057065.38080275,0.0,0.0,367171504.15817714,16640546.51748367,0.7116794231020076,17.49083571714419,-725890325.9020462,Road,,,,,,,,,,
822,scenario_30,-50667751.19917867,-665549846.9751961,223972069.77134562,232662714.17949516,158247311.82517675,3164946.236503535,158247311.82517672,223972069.77134562,6443220.849117179,3164946.236503535,3737199.19635637,-56436022.466666,0.0,0.0,227137016.00784916,10180420.04547355,-0.22307130774945003,-5.543584863353331,-299279156.6916347,Road,,,,,,,,,,
831,scenario_30,-113080415.9876158,-1283653649.7962694,175544162.2241604,868202501.2058557,126826570.37863737,2536531.407572747,126826570.37863731,175544162.2241604,5050048.459784447,2536531.407572747,2995160.874639703,-125954058.47261031,0.0,0.0,178080693.63173315,8045209.33442415,-0.6349953702531255,-15.655783863034273,-1002201769.0128902,Road,,,,,,,,,,
