development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
689,scenario_29,flow_capacity_ratio,4.286643781337001,129,3327.5142290398862,3124.963316594674,729.0,4.286643781337001,2.079696393149929,19.180703834558127,17.1010074414082
689,scenario_29,flow_capacity_ratio,4.286643781337001,130,225.05482885543543,3124.963316594674,729.0,4.286643781337001,0.13503289731326126,1.2453865957641466,1.1103536984508853
689,scenario_29,flow_capacity_ratio,3.133780242625674,178,6719.55714161299,3133.780242625674,1000.0,3.133780242625674,5.039667856209742,24.57885151513833,19.539183658928586
689,scenario_29,flow_capacity_ratio,2.040223723711026,98,2007.6948653871616,3133.7836396201355,1536.0,2.040223723711026,1.115386036326201,2.659189161053674,1.543803124727473
689,scenario_29,flow_capacity_ratio,1.7272889633155517,126,1897.1851262924465,3128.1203125644643,1811.0,1.7272889633155517,1.073878373373083,2.0705936169202332,0.9967152435471502
689,scenario_29,flow_capacity_ratio,1.616256094235014,128,1875.2605068342427,3125.839286250517,1934.0,1.616256094235014,0.9783967861743875,1.7526436362949127,0.7742468501205252
689,scenario_29,flow_capacity_ratio,1.44504812426277,92,2550.193392452562,3129.9742371531597,2166.0,1.44504812426277,1.577439211826327,2.5315750010654616,0.9541357892391347
689,scenario_29,flow_capacity_ratio,1.4220577816989834,124,1877.417300305622,1036.680122858559,729.0,1.4220577816989834,1.425886557194143,2.255787708360584,0.8299011511664411
689,scenario_29,flow_capacity_ratio,1.4204378711793972,174,6978.5477473254405,3124.963316594674,2200.0,1.4204378711793972,4.187128648395264,6.617483540629908,2.430354892234644
689,scenario_29,flow_capacity_ratio,1.4204378711793972,175,5286.2980122217705,3124.963316594674,2200.0,1.4204378711793972,3.1717788073330624,5.012789387326206,1.841010579993144
689,scenario_29,flow_capacity_ratio,1.4204378711793972,176,4439.9389635413945,3124.963316594674,2200.0,1.4204378711793972,2.663963378124837,4.2102202458809685,1.5462568677561315
689,scenario_29,delay_min,19.539183658928586,178,6719.55714161299,3133.780242625674,1000.0,3.133780242625674,5.039667856209742,24.57885151513833,19.539183658928586
689,scenario_29,delay_min,17.1010074414082,129,3327.5142290398862,3124.963316594674,729.0,4.286643781337001,2.079696393149929,19.180703834558127,17.1010074414082
689,scenario_29,delay_min,2.430354892234644,174,6978.5477473254405,3124.963316594674,2200.0,1.4204378711793972,4.187128648395264,6.617483540629908,2.430354892234644
689,scenario_29,delay_min,2.2490641153756794,68,8865.80644588534,3124.963316594674,2335.0,1.3383140542161345,4.470154510530423,6.719218625906103,2.2490641153756794
689,scenario_29,delay_min,2.107870100848049,61,8361.831024084971,3124.963316594674,2333.0,1.339461344446924,4.1809155120424855,6.288785612890535,2.107870100848049
689,scenario_29,delay_min,1.841010579993144,175,5286.2980122217705,3124.963316594674,2200.0,1.4204378711793972,3.1717788073330624,5.012789387326206,1.841010579993144
689,scenario_29,delay_min,1.5462568677561315,176,4439.9389635413945,3124.963316594674,2200.0,1.4204378711793972,2.663963378124837,4.2102202458809685,1.5462568677561315
689,scenario_29,delay_min,1.543803124727473,98,2007.6948653871616,3133.7836396201355,1536.0,2.040223723711026,1.115386036326201,2.659189161053674,1.543803124727473
689,scenario_29,delay_min,1.4046413059926146,32,4235.803391000821,3124.963316594674,2391.0,1.3069691830174295,2.9552116681401075,4.359852974132722,1.4046413059926146
689,scenario_29,delay_min,1.3001732062325924,63,5114.75070314698,3124.963316594674,2333.0,1.339461344446924,2.578865900746377,3.8790391069789694,1.3001732062325924
694,scenario_29,flow_capacity_ratio,4.2171843002202,129,3327.5142290398862,3074.327354860526,729.0,4.2171843002202,2.079696393149929,18.523191817935647,16.443495424785716
694,scenario_29,flow_capacity_ratio,4.2171843002202,130,225.05482885543543,3074.327354860526,729.0,4.2171843002202,0.13503289731326126,1.2026949062871346,1.0676620089738733
694,scenario_29,flow_capacity_ratio,3.0829982217851284,178,6719.55714161299,3082.9982217851284,1000.0,3.0829982217851284,5.039667856209742,23.827548030051883,18.78788017384214
694,scenario_29,flow_capacity_ratio,2.0070358409866094,98,2007.6948653871616,3082.807051755432,1536.0,2.0070358409866094,1.115386036326201,2.5996034380591007,1.4842174017328997
694,scenario_29,flow_capacity_ratio,1.6993553141461144,126,1897.1851262924465,3077.532473918613,1811.0,1.6993553141461144,1.073878373373083,2.032345386062434,0.9584670126893509
694,scenario_29,flow_capacity_ratio,1.5900797609733843,128,1875.2605068342427,3075.2142577225254,1934.0,1.5900797609733843,0.9783967861743875,1.7228894277264324,0.7444926415520449
694,scenario_29,flow_capacity_ratio,1.4221167344716057,92,2550.193392452562,3080.304846865498,2166.0,1.4221167344716057,1.577439211826327,2.495639095831292,0.918199884004965
694,scenario_29,flow_capacity_ratio,1.3974215249366029,174,6978.5477473254405,3074.327354860526,2200.0,1.3974215249366029,4.187128648395264,6.5240394817476135,2.3369108333523494
694,scenario_29,flow_capacity_ratio,1.3974215249366029,175,5286.2980122217705,3074.327354860526,2200.0,1.3974215249366029,3.1717788073330624,4.942004868740269,1.7702260614072065
694,scenario_29,flow_capacity_ratio,1.3974215249366029,176,4439.9389635413945,3074.327354860526,2200.0,1.3974215249366029,2.663963378124837,4.150768633172299,1.4868052550474617
694,scenario_29,delay_min,18.78788017384214,178,6719.55714161299,3082.9982217851284,1000.0,3.0829982217851284,5.039667856209742,23.827548030051883,18.78788017384214
694,scenario_29,delay_min,16.443495424785716,129,3327.5142290398862,3074.327354860526,729.0,4.2171843002202,2.079696393149929,18.523191817935647,16.443495424785716
694,scenario_29,delay_min,2.3369108333523494,174,6978.5477473254405,3074.327354860526,2200.0,1.3974215249366029,4.187128648395264,6.5240394817476135,2.3369108333523494
694,scenario_29,delay_min,2.1625904566113903,68,8865.80644588534,3074.327354860526,2335.0,1.3166284174991547,4.470154510530423,6.6327449671418135,2.1625904566113903
694,scenario_29,delay_min,2.0268251726158724,61,8361.831024084971,3074.327354860526,2333.0,1.3177571173855662,4.1809155120424855,6.207740684658358,2.0268251726158724
694,scenario_29,delay_min,1.7702260614072065,175,5286.2980122217705,3074.327354860526,2200.0,1.3974215249366029,3.1717788073330624,4.942004868740269,1.7702260614072065
694,scenario_29,delay_min,1.4868052550474617,176,4439.9389635413945,3074.327354860526,2200.0,1.3974215249366029,2.663963378124837,4.150768633172299,1.4868052550474617
694,scenario_29,delay_min,1.4842174017328997,98,2007.6948653871616,3082.807051755432,1536.0,2.0070358409866094,1.115386036326201,2.5996034380591007,1.4842174017328997
694,scenario_29,delay_min,1.3506346317718836,32,4235.803391000821,3074.327354860526,2391.0,1.2857914491261089,2.9552116681401075,4.305846299911991,1.3506346317718836
694,scenario_29,delay_min,1.2501831977656925,63,5114.75070314698,3074.327354860526,2333.0,1.3177571173855662,2.578865900746377,3.8290490985120695,1.2501831977656925
726,scenario_29,flow_capacity_ratio,4.245399914680452,129,3327.5142290398862,3094.89653780205,729.0,4.245399914680452,2.079696393149929,18.788471118094122,16.708774724944192
726,scenario_29,flow_capacity_ratio,4.245399914680452,130,225.05482885543543,3094.89653780205,729.0,4.245399914680452,0.13503289731326126,1.2199192629844013,1.08488636567114
726,scenario_29,flow_capacity_ratio,3.103307301576233,178,6719.55714161299,3103.307301576233,1000.0,3.103307301576233,5.039667856209742,24.12595280249814,19.086284946288398
726,scenario_29,flow_capacity_ratio,2.0203884528651916,98,2007.6948653871616,3103.3166636009346,1536.0,2.0203884528651916,1.115386036326201,2.62341234570166,1.508026309375459
726,scenario_29,flow_capacity_ratio,1.710601077226567,126,1897.1851262924465,3097.898550857313,1811.0,1.710601077226567,1.073878373373083,2.0476387167157983,0.9737603433427153
