development,scenario,delta_vkm_peak_hour,delta_vkm_peak_hour_new_link,delta_vkm_peak_hour_existing_network,delta_vkm_peak_hour_noise_relevant,road_accident_cost_annual,road_airpollution_cost_annual,road_co2_cost_annual,road_noise_cost_annual,road_land_consumption_cost,pop_50m_sum,empl_50m_sum,mean_surface_share,mean_settlement_buffer_share,mean_noise_relevant_share,delta_vkm_annualized,delta_vkm_annualized_noise_relevant
62,scenario_100,229.3207272775761,671.850820729392,-442.53009345181584,-149.91686556561882,12098.101618437631,2668.7199636927935,3017.0008182456113,-1396.1008105798253,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,143325.45454848508,-93698.04097851177
62,scenario_19,331.1155603562032,1012.4447160538214,-681.3291556976183,-230.33856590632783,17468.415281041947,3853.3573336453137,4356.239090936298,-2145.0278950026777,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,206947.22522262705,-143961.6036914549
62,scenario_26,173.25143439649514,460.0331431212419,-286.7817087247468,-97.58194324454551,9140.095985880096,2016.2135677892124,2279.3391837788895,-908.7318464648304,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,108282.14649780946,-60988.71452784095
62,scenario_44,258.20584013064445,775.1261498420463,-516.9203097114018,-174.9803104090623,13621.971853392315,3004.870464520376,3397.0205842187925,-1629.5041406843925,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,161378.65008165277,-109362.69400566394
62,scenario_64,313.377996412151,958.3736076372618,-644.9956112251109,-218.3649445276739,16532.647923218545,3646.936433246408,4122.879265297361,-2033.523545913963,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,195861.24775759436,-136478.0903297962
62,scenario_70,219.4040205648643,634.2442579573949,-414.8402373925305,-140.51910822116142,11574.933359925126,2553.314289323609,2886.534145556496,-1308.5841953095655,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,137127.5128530402,-87824.44263822588
62,scenario_75,258.676972869854,776.5906224779349,-517.9136496080807,-175.34771514821122,13646.827049965244,3010.3532717729267,3403.218924319018,-1632.9255973177171,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,161673.10804365875,-109592.32196763202
62,scenario_78,342.46588217820306,1050.6432766501705,-708.1773944719675,-239.6341405897704,18067.21569666382,3985.446703848837,4505.566762406983,-2231.592934242237,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,214041.1763613769,-149771.3378686065
62,scenario_89,223.00038947766217,649.579460596257,-426.5790711185948,-144.6279322715284,11764.664297380918,2595.167032546294,2933.848874065493,-1346.8476192786084,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,139375.24342353886,-90392.45766970524
62,scenario_96,233.8058517888694,689.1519541740616,-455.34610238519224,-154.36269137172243,12334.719968436544,2720.9156001929687,3076.0082375973134,-1437.502563399165,77630.4358431866,7226.359348046494,5080.122181827331,0.8069739402204477,0.3279556110389562,0.2600962606184927,146128.65736804338,-96476.68210732652
63,scenario_100,10327.423817209516,5639.237249549106,4688.18656766041,2066.8397722115137,544836.1527566595,120185.39467277576,135870.1695951627,19247.44537871972,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,6454639.885755949,1291774.857632196
63,scenario_19,15588.150016213129,8502.839038350408,7085.31097786272,3121.497909712143,822372.3392928438,181407.0958136803,205081.59865080396,29068.949284194336,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,9742593.760133203,1950936.1935700895
63,scenario_26,7051.790564488613,3854.718506063337,3197.0720584252767,1410.4753582511037,372026.0259678024,82065.21269423624,92775.11961405331,13135.0517737134,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,4407369.1028053835,881547.0989069398
63,scenario_44,11927.03846265676,6510.85276426009,5416.185698396671,2387.3826517717393,629225.8228955357,138800.91010916806,156915.099774328,22232.500944624324,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,7454399.039160476,1492114.1573573372
63,scenario_64,14776.64642063386,8064.859880399781,6711.786540234079,2958.2172839449936,779560.4527285651,171963.22272012656,194405.25447146423,27548.39845673775,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,9235404.012896163,1848885.802465621
63,scenario_70,9738.516335965904,5317.326770607607,4421.189565358299,1948.9982319574804,513767.6024493013,113331.98385980324,128122.35554505144,18150.046035104035,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,6086572.709978691,1218123.8949734252
63,scenario_75,11952.254384217478,6524.840021124587,5427.41436309289,2392.4010324350866,630556.1203573733,139094.36039633089,157246.8467423612,22279.234614551744,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,7470158.990135924,1495250.6452719292
63,scenario_78,16198.592245029766,8838.227754601821,7360.364490427944,3243.4002636828177,854576.9821268516,188511.1172515339,213112.7292236728,30204.164955546243,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,10124120.153143603,2027125.164801761
63,scenario_89,9989.11219617892,5455.975148238505,4533.137047940416,1998.8805542985128,526988.1002996643,116248.2931830322,131419.25733097893,18614.575161904897,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,6243195.122611825,1249300.3464365704
63,scenario_96,10605.985876507342,5792.725308840424,4813.260567666917,2122.3916685551435,559532.0423974905,123427.1606378542,139535.0016877997,19764.772413419774,267956.05362766323,7331.444282790555,5587.976340119713,0.8058208655950191,0.3288981417787842,0.2608464262927992,6628741.172817089,1326494.792846965
73,scenario_100,3336.911877078178,1121.6634865682452,2215.248390509933,867.4321560331009,176042.95721510562,38833.3119694973,43901.24688280978,8077.961953058252,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,2085569.923173861,542145.0975206881
73,scenario_19,5043.239941325666,1691.321910827222,3351.9180304984443,1311.6184440864315,266062.4271545622,58690.70481717745,66350.1254780658,12214.446760554896,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,3152024.9633285413,819761.5275540198
73,scenario_26,2276.908482546335,766.7304727030678,1510.178009843267,591.6968408271656,120121.15313233508,26497.522465632977,29955.577223500215,5510.17683020298,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,1423067.8015914594,369810.5255169785
73,scenario_44,3856.091687538052,1295.064437347413,2561.0272501906384,1002.5606196314694,203432.93709067936,44875.267013724086,50731.70626417249,9336.34577031806,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,2410057.3047112827,626600.3872696684
73,scenario_64,4785.058337113324,1604.171526480702,3180.8868106326227,1244.476970943382,252441.73389733484,55686.116398156315,62953.423747647175,11589.191791910249,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,2990661.460695828,777798.1068396138
73,scenario_70,3144.5083964682876,1057.6341534706105,2086.874242997678,817.344775535308,165892.4710911801,36594.2164638997,41369.93859103591,7611.523222172556,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,1965317.74779268,510840.4847095675
73,scenario_75,3864.7681679881553,1297.846293475674,2566.9218745124813,1004.8315659118904,203890.6756624251,44976.23955496216,50845.85621009416,9357.49395755448,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,2415480.104992597,628019.7286949315
73,scenario_78,5245.720123745836,1758.004730296601,3487.7153934492353,1364.4054041060374,276744.52227836626,61047.067940092165,69014.00537803116,12706.025325737472,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,3278575.077341147,852753.3775662733
73,scenario_89,3228.67724918522,1085.2388947812776,2143.4383544039424,839.2847256037631,170332.90412732775,37573.731487393,42477.28505959305,7815.8390071850445,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,2017923.2807407624,524552.953502352
73,scenario_96,3429.632079327354,1152.1864292834546,2277.445650043899,891.5992661459546,180934.5273850137,39912.343323172085,45121.0970436505,8303.018165984202,112422.71651744,7257.26451380801,5524.797323787319,0.8069739402204477,0.3289878946190746,0.2611285441986111,2143520.049579596,557249.5413412217
90,scenario_100,1027.6863988780578,1185.558345778112,-157.8719469000541,924.7525605229948,54216.88058081054,11959.7004669434,13520.499185239449,8611.758219870391,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,642303.9992987862,577970.3503268718
90,scenario_19,1563.4239607695515,1785.6029212031124,-222.17896043356052,1397.2105574596696,82480.38533034865,18194.346343455654,20568.796483874416,13011.523316343171,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,977139.97548097,873256.5984122935
90,scenario_26,697.3953025361924,812.9925833878649,-115.59728085167248,632.098419195661,36791.96092942501,8115.937833264941,9175.106948991785,5886.416528759593,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,435872.0640851202,395061.5119972881
90,scenario_44,1188.9058421883333,1366.866711828051,-177.96086963971774,1067.3242634286955,62722.213836948256,13835.89173846673,15641.542486290256,9939.457203179729,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,743066.1513677083,667077.6646429347
90,scenario_64,1474.8692622389194,1687.2628677886337,-212.3936055497142,1319.555779151743,77808.571515992,17163.791039305426,19403.748731330787,12288.363193350608,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,921793.2888993246,824722.3619698394
90,scenario_70,970.0129796887286,1120.368028093504,-150.3550484047755,873.5802006889529,51174.247259703494,11288.52605112758,12761.733264029835,8135.215618915874,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,606258.1123054554,545987.6254305956
90,scenario_75,1190.9037005186924,1369.1527486893276,-178.24904817063518,1069.1119322213883,62827.613350489264,13859.141814786282,15667.826809949049,9956.10486881168,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,744314.8128241828,668194.9576383679
90,scenario_78,1620.6506014252325,1850.356026027714,-229.70542460248168,1448.0169616333037,85499.44829143991,18860.321374086143,21321.684475000715,13484.65795521014,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,1012906.62589077,905010.6010208146
90,scenario_89,991.8637621567268,1145.551953591352,-153.68819143462514,893.2194278569219,52327.01260228082,11542.81453209891,13049.207620874437,8318.105921917586,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,619914.8513479544,558262.1424105762
90,scenario_96,1053.1753765303156,1214.5515245844915,-161.37614805417624,947.4638280316368,55561.58345807746,12256.328444371547,13855.838547476964,8823.256898544618,63456.12588296596,11548.483901667152,5257.315834655395,0.8069739402204477,0.3325614517221378,0.2647021013016743,658234.6103314472,592164.892519773
94,scenario_100,-6.279874011002235,77.08181218956517,-83.36168620056739,-26.17407027585687,-331.3026032929365,-73.0820338030386,-82.61959245724825,-243.7460294439171,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,-3924.921256876397,-16358.793922410545
94,scenario_19,-25.687359519625687,116.19101922106178,-141.87837874068748,-44.32157513842503,-1355.1687606572525,-298.9366464096438,-337.9493236800756,-412.7446684765832,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,-16054.599699766057,-27700.984461515647
94,scenario_26,11.746264304247113,52.736569794503104,-40.99030549025599,-13.007860472225492,619.6888562009367,136.69715084067565,154.5367897527509,-121.13570064759992,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,7341.415190154446,-8129.912795140934
94,scenario_44,-13.952753282938346,88.96663197510986,-102.9193852580482,-32.234863069309675,-736.0949403830164,-162.37516633019527,-183.56591037865743,-300.18716233294646,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,-8720.470801836465,-20146.789418318545
94,scenario_64,-23.534762640552444,110.1095070866136,-133.64426972716603,-41.79239998500215,-1241.605821555644,-273.8858002294287,-309.6292209897679,-389.1917248603325,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,-14709.226650345276,-26120.249990626344
94,scenario_70,-3.1871294483774335,72.7196548849028,-75.90678433328023,-23.85255108903346,-168.14099796096207,-37.09021895549233,-41.93067180521564,-222.1268820166241,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,-1991.955905235896,-14907.844430645911
94,scenario_75,-13.945048274733525,89.14755971154446,-103.09260798627798,-32.291370555851664,-735.6884530439111,-162.28549929721157,-183.464541364463,-300.71338830136864,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,-8715.655171708451,-20182.10659740729
94,scenario_78,-27.354862855111747,120.6851848577658,-148.04004771287757,-46.25397007054152,-1443.1399834999902,-318.3422164763633,-359.88741443756385,-430.7400962819179,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,-17096.789284444843,-28908.73129408845
94,scenario_89,-4.626755154173253,74.5563782419625,-79.18313339613576,-24.884155459006067,-244.0902516023525,-53.84386310669129,-60.87074749709189,-231.73369771199395,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,-2891.721971358283,-15552.597161878792
94,scenario_96,-7.676028250876115,79.12981079646936,-86.80583904734547,-27.254242559151074,-404.9584654102828,-89.3297787695708,-100.98774667558904,-253.80513383209436,38827.61813768075,7231.103766890308,5097.617979761072,0.8069739402204477,0.3279556110389562,0.2600962606184927,-4797.517656797572,-17033.90159946942
103,scenario_100,9608.428045219904,5428.037882749385,4180.390162470521,2200.3187554272336,506904.6320606327,111818.08137624666,126410.88146992438,20490.46840991611,191437.06023482743,7312.087251961679,5479.368621440027,0.8069739402204477,0.3290269991000005,0.261167648679537,6005267.528262441,1375199.222142021
103,scenario_19,14500.799787260055,8183.895174058177,6316.904613201879,3321.915042282641,765007.8187766382,168753.0575242389,190776.1472011401,30935.333831257092,191437.06023482743,7312.087251961679,5479.368621440027,0.8069739402204477,0.3290269991000005,0.261167648679537,9062999.867037537,2076196.9014266504
103,scenario_26,6563.840977845676,3711.003029039759,2852.837948805917,1502.6332123303223,346283.63558747096,76386.69937967906,86355.53286478217,13993.271789826127,191437.06023482743,7312.087251961679,5479.368621440027,0.8069739402204477,0.3290269991000005,0.261167648679537,4102400.611153548,939145.7577064516
