mode,development,scenario,tts_annual_chf,cost_annual_chf_negative,cost_annual_chf_magnitude,bcr
Rail,100002,scenario_8,5688458.19465232,-3067252.32034274,3067252.32034274,1.854577843800174
Rail,100002,scenario_80,12937817.657213189,-3067252.32034274,3067252.32034274,4.218048046261644
Rail,100002,scenario_81,7010520.558824978,-3067252.32034274,3067252.32034274,2.2856028218903135
Rail,100002,scenario_82,8473654.363767494,-3067252.32034274,3067252.32034274,2.762620573328194
Rail,100002,scenario_83,6137708.148667154,-3067252.32034274,3067252.32034274,2.0010444227103283
Rail,100002,scenario_84,6251577.724213417,-3067252.32034274,3067252.32034274,2.0381687162648734
Rail,100002,scenario_85,5951101.023139465,-3067252.32034274,3067252.32034274,1.940205891660872
Rail,100002,scenario_86,8555569.893089574,-3067252.32034274,3067252.32034274,2.7893270587316925
Rail,100002,scenario_87,7757151.463053039,-3067252.32034274,3067252.32034274,2.5290229341765538
Rail,100002,scenario_88,5961781.894534982,-3067252.32034274,3067252.32034274,1.943688119492172
Rail,100002,scenario_89,6393424.181437438,-3067252.32034274,3067252.32034274,2.084414164115141
Rail,100002,scenario_9,9288899.108981024,-3067252.32034274,3067252.32034274,3.0284104921446655
Rail,100002,scenario_90,6483798.909849301,-3067252.32034274,3067252.32034274,2.1138785573156857
Rail,100002,scenario_91,8715119.811522486,-3067252.32034274,3067252.32034274,2.8413442721101743
Rail,100002,scenario_92,6291754.375656543,-3067252.32034274,3067252.32034274,2.0512672967685592
Rail,100002,scenario_93,6794931.865306056,-3067252.32034274,3067252.32034274,2.215315583996943
Rail,100002,scenario_94,12351047.720514009,-3067252.32034274,3067252.32034274,4.026746557040303
Rail,100002,scenario_95,9727411.67331427,-3067252.32034274,3067252.32034274,3.1713764168665826
Rail,100002,scenario_96,9492962.32669925,-3067252.32034274,3067252.32034274,3.0949401403137546
Rail,100002,scenario_97,10820631.946139617,-3067252.32034274,3067252.32034274,3.5277932220882633
Rail,100002,scenario_98,9280666.611115934,-3067252.32034274,3067252.32034274,3.025726494545091
Rail,100002,scenario_99,11108910.912883762,-3067252.32034274,3067252.32034274,3.621779284086558
Rail,100003,scenario_1,2577529.7578102867,-2774510.5740684397,2774510.5740684397,0.9290034004198053
Rail,100003,scenario_10,2554012.065262427,-2774510.5740684397,2774510.5740684397,0.920527061288982
Rail,100003,scenario_100,1555683.3078072215,-2774510.5740684397,2774510.5740684397,0.5607054888697091
Rail,100003,scenario_11,1953126.694739194,-2774510.5740684397,2774510.5740684397,0.7039535956336981
Rail,100003,scenario_12,3167140.063195329,-2774510.5740684397,2774510.5740684397,1.1415130628070205
Rail,100003,scenario_13,2005879.944063895,-2774510.5740684397,2774510.5740684397,0.7229671289817962
Rail,100003,scenario_14,2207068.6158332713,-2774510.5740684397,2774510.5740684397,0.7954803403747377
Rail,100003,scenario_15,1530809.6123655562,-2774510.5740684397,2774510.5740684397,0.5517404138492193
Rail,100003,scenario_16,2382482.8620328256,-2774510.5740684397,2774510.5740684397,0.8587038320561312
Rail,100003,scenario_17,2410719.7016961626,-2774510.5740684397,2774510.5740684397,0.8688810647281738
Rail,100003,scenario_18,1263571.838168376,-2774510.5740684397,2774510.5740684397,0.455421525503693
Rail,100003,scenario_19,1918656.7746598904,-2774510.5740684397,2774510.5740684397,0.6915298116332075
Rail,100003,scenario_2,1266490.2325578022,-2774510.5740684397,2774510.5740684397,0.4564733846736319
Rail,100003,scenario_20,2713174.10978699,-2774510.5740684397,2774510.5740684397,0.9778928706004144
Rail,100003,scenario_21,2439984.628995534,-2774510.5740684397,2774510.5740684397,0.8794288447845527
Rail,100003,scenario_22,1996227.830036355,-2774510.5740684397,2774510.5740684397,0.7194882761283409
Rail,100003,scenario_23,1363133.3868357914,-2774510.5740684397,2774510.5740684397,0.49130588997429664
Rail,100003,scenario_24,2588506.5561346738,-2774510.5740684397,2774510.5740684397,0.9329597011911847
Rail,100003,scenario_25,2026212.4404704385,-2774510.5740684397,2774510.5740684397,0.730295447207208
Rail,100003,scenario_26,1246449.5448299614,-2774510.5740684397,2774510.5740684397,0.4492502412784875
Rail,100003,scenario_27,1792453.6416381188,-2774510.5740684397,2774510.5740684397,0.6460431826755416
Rail,100003,scenario_28,903481.653385926,-2774510.5740684397,2774510.5740684397,0.32563640659011583
Rail,100003,scenario_29,2272285.555992173,-2774510.5740684397,2774510.5740684397,0.8189860861334465
Rail,100003,scenario_3,2162978.0614661337,-2774510.5740684397,2774510.5740684397,0.779589049572236
Rail,100003,scenario_30,2073829.7127499832,-2774510.5740684397,2774510.5740684397,0.7474578515334314
Rail,100003,scenario_31,2363367.8014298943,-2774510.5740684397,2774510.5740684397,0.8518143068254158
Rail,100003,scenario_32,2502624.4652576144,-2774510.5740684397,2774510.5740684397,0.9020057406333322
Rail,100003,scenario_33,1792754.6074412572,-2774510.5740684397,2774510.5740684397,0.6461516579525693
Rail,100003,scenario_34,2912078.9137960244,-2774510.5740684397,2774510.5740684397,1.0495829214036332
Rail,100003,scenario_35,2381425.6367851496,-2774510.5740684397,2774510.5740684397,0.858322782779348
Rail,100003,scenario_36,2006928.962737984,-2774510.5740684397,2774510.5740684397,0.7233452204130899
Rail,100003,scenario_37,2902733.4708358324,-2774510.5740684397,2774510.5740684397,1.0462146001409436
Rail,100003,scenario_38,2283801.176392251,-2774510.5740684397,2774510.5740684397,0.8231365912739592
Rail,100003,scenario_39,2029851.4590850568,-2774510.5740684397,2774510.5740684397,0.7316070365911627
Rail,100003,scenario_4,1561627.741740053,-2774510.5740684397,2774510.5740684397,0.562848005098838
Rail,100003,scenario_40,2347649.7101759054,-2774510.5740684397,2774510.5740684397,0.8461491306314968
Rail,100003,scenario_41,2561772.6548270527,-2774510.5740684397,2774510.5740684397,0.9233241634651852
Rail,100003,scenario_42,2959061.9005067586,-2774510.5740684397,2774510.5740684397,1.0665167140335312
Rail,100003,scenario_43,2087135.404412592,-2774510.5740684397,2774510.5740684397,0.7522535411901833
Rail,100003,scenario_44,2458816.1781792403,-2774510.5740684397,2774510.5740684397,0.8862161857158551
Rail,100003,scenario_45,2064147.6247274296,-2774510.5740684397,2774510.5740684397,0.7439681953349487
Rail,100003,scenario_46,2297763.3307505604,-2774510.5740684397,2774510.5740684397,0.8281688857942269
Rail,100003,scenario_47,1492018.0871386223,-2774510.5740684397,2774510.5740684397,0.5377590199451943
Rail,100003,scenario_48,1700841.9458913894,-2774510.5740684397,2774510.5740684397,0.6130241354234011
Rail,100003,scenario_49,2136490.464394108,-2774510.5740684397,2774510.5740684397,0.7700422857863675
Rail,100003,scenario_5,2277500.377220419,-2774510.5740684397,2774510.5740684397,0.8208656324855077
Rail,100003,scenario_50,2150773.825351461,-2774510.5740684397,2774510.5740684397,0.7751903508508333
Rail,100003,scenario_51,2216577.5900786645,-2774510.5740684397,2774510.5740684397,0.7989076022256268
Rail,100003,scenario_52,3129521.0176727697,-2774510.5740684397,2774510.5740684397,1.1279542586438067
Rail,100003,scenario_53,2766839.471711715,-2774510.5740684397,2774510.5740684397,0.9972351511547942
Rail,100003,scenario_54,3291865.766158664,-2774510.5740684397,2774510.5740684397,1.186467190619351
Rail,100003,scenario_55,2116632.2693855334,-2774510.5740684397,2774510.5740684397,0.762884917133973
Rail,100003,scenario_56,2472168.7260627,-2774510.5740684397,2774510.5740684397,0.8910287634757879
Rail,100003,scenario_57,1835366.0596416555,-2774510.5740684397,2774510.5740684397,0.6615098449418928
Rail,100003,scenario_58,1895281.627555119,-2774510.5740684397,2774510.5740684397,0.6831048492909322
Rail,100003,scenario_59,1670518.315651047,-2774510.5740684397,2774510.5740684397,0.6020947734942169
Rail,100003,scenario_6,1979109.534948069,-2774510.5740684397,2774510.5740684397,0.7133184329681526
Rail,100003,scenario_60,1913470.4288570168,-2774510.5740684397,2774510.5740684397,0.6896605285058166
Rail,100003,scenario_61,1833214.2506038768,-2774510.5740684397,2774510.5740684397,0.6607342814757123
Rail,100003,scenario_62,2070150.5100375256,-2774510.5740684397,2774510.5740684397,0.7461317788390813
Rail,100003,scenario_63,2847385.81197783,-2774510.5740684397,2774510.5740684397,1.0262659795174356
Rail,100003,scenario_64,2589457.182030216,-2774510.5740684397,2774510.5740684397,0.9333023295107258
Rail,100003,scenario_65,1780683.2051038584,-2774510.5740684397,2774510.5740684397,0.6418008357029724
Rail,100003,scenario_66,1739313.1331928854,-2774510.5740684397,2774510.5740684397,0.6268900718739814
Rail,100003,scenario_67,2510967.0078995344,-2774510.5740684397,2774510.5740684397,0.9050125926236948
Rail,100003,scenario_68,1388764.530072495,-2774510.5740684397,2774510.5740684397,0.5005439673044974
Rail,100003,scenario_69,1304707.4577189125,-2774510.5740684397,2774510.5740684397,0.47024778709195464
Rail,100003,scenario_7,2691805.3537483173,-2774510.5740684397,2774510.5740684397,0.9701910596077323
Rail,100003,scenario_70,1528316.6224371693,-2774510.5740684397,2774510.5740684397,0.5508418806262116
Rail,100003,scenario_71,2151357.479896004,-2774510.5740684397,2774510.5740684397,0.7754007139145024
Rail,100003,scenario_72,1170365.7407834774,-2774510.5740684397,2774510.5740684397,0.42182781774995953
Rail,100003,scenario_73,1166952.3586104943,-2774510.5740684397,2774510.5740684397,0.42059755313864905
Rail,100003,scenario_74,2328677.5453557936,-2774510.5740684397,2774510.5740684397,0.8393111084601516
Rail,100003,scenario_75,2089929.2371671712,-2774510.5740684397,2774510.5740684397,0.7532605053663848
Rail,100003,scenario_76,1882950.6661133224,-2774510.5740684397,2774510.5740684397,0.6786604757293223
Rail,100003,scenario_77,2379540.757041388,-2774510.5740684397,2774510.5740684397,0.857643427017875
Rail,100003,scenario_78,3254460.8979491903,-2774510.5740684397,2774510.5740684397,1.1729855810846557
Rail,100003,scenario_79,2436805.9836294744,-2774510.5740684397,2774510.5740684397,0.8782831849352919
Rail,100003,scenario_8,1770554.3907934525,-2774510.5740684397,2774510.5740684397,0.638150168660982
Rail,100003,scenario_80,4044257.390364801,-2774510.5740684397,2774510.5740684397,1.4576471353772682
Rail,100003,scenario_81,2179310.352109832,-2774510.5740684397,2774510.5740684397,0.7854755979229058
Rail,100003,scenario_82,2643428.299700056,-2774510.5740684397,2774510.5740684397,0.9527548117518365
Rail,100003,scenario_83,1913365.598819492,-2774510.5740684397,2774510.5740684397,0.6896227452518963
Rail,100003,scenario_84,1948999.2273729057,-2774510.5740684397,2774510.5740684397,0.7024659576319312
Rail,100003,scenario_85,1849797.3157460124,-2774510.5740684397,2774510.5740684397,0.6667112149562069
Rail,100003,scenario_86,2664445.9495185018,-2774510.5740684397,2774510.5740684397,0.9603300756614009
Rail,100003,scenario_87,2424047.9514913657,-2774510.5740684397,2774510.5740684397,0.8736848848756887
Rail,100003,scenario_88,1856063.725463303,-2774510.5740684397,2774510.5740684397,0.668969778962363
Rail,100003,scenario_89,1991339.4281066323,-2774510.5740684397,2774510.5740684397,0.7177263791021008
Rail,100003,scenario_9,2899535.1711830175,-2774510.5740684397,2774510.5740684397,1.045061856416444
Rail,100003,scenario_90,2021852.2440654505,-2774510.5740684397,2774510.5740684397,0.7287239280911015
Rail,100003,scenario_91,2724756.211988195,-2774510.5740684397,2774510.5740684397,0.9820673373728445
Rail,100003,scenario_92,1961111.4916567695,-2774510.5740684397,2774510.5740684397,0.7068315075047878
Rail,100003,scenario_93,2116934.6430736934,-2774510.5740684397,2774510.5740684397,0.7629938998464507
Rail,100003,scenario_94,3855838.04643484,-2774510.5740684397,2774510.5740684397,1.389736295284967
Rail,100003,scenario_95,3035964.038167197,-2774510.5740684397,2774510.5740684397,1.094234084577797
Rail,100003,scenario_96,2959240.509472705,-2774510.5740684397,2774510.5740684397,1.0665810889786533
Rail,100003,scenario_97,3378641.9228718956,-2774510.5740684397,2774510.5740684397,1.217743393897966
Rail,100003,scenario_98,2894601.592969907,-2774510.5740684397,2774510.5740684397,1.0432836767766829
Rail,100003,scenario_99,3465104.489131686,-2774510.5740684397,2774510.5740684397,1.2489065716734986
Rail,100004,scenario_1,2848618.5754955867,-2911394.2428421606,2911394.2428421606,0.9784379365656466
Rail,100004,scenario_10,2836223.5045491555,-2911394.2428421606,2911394.2428421606,0.9741805018410622
Rail,100004,scenario_100,1717058.3846405777,-2911394.2428421606,2911394.2428421606,0.5897718554819809
Rail,100004,scenario_11,2155506.7195736025,-2911394.2428421606,2911394.2428421606,0.7403692319832831
Rail,100004,scenario_12,3508123.102325216,-2911394.2428421606,2911394.2428421606,1.2049632614855064
Rail,100004,scenario_13,2213504.5250146594,-2911394.2428421606,2911394.2428421606,0.7602902047555719
Rail,100004,scenario_14,2440784.7413250273,-2911394.2428421606,2911394.2428421606,0.8383559689059098
Rail,100004,scenario_15,1685916.7301890715,-2911394.2428421606,2911394.2428421606,0.579075380922388
Rail,100004,scenario_16,2639012.302143202,-2911394.2428421606,2911394.2428421606,0.9064427837732296
Rail,100004,scenario_17,2671206.8557611224,-2911394.2428421606,2911394.2428421606,0.9175009060790879
Rail,100004,scenario_18,1390043.4101482928,-2911394.2428421606,2911394.2428421606,0.47744939166717076
Rail,100004,scenario_19,2119807.01843736,-2911394.2428421606,2911394.2428421606,0.7281071684637126
Rail,100004,scenario_2,1396765.7302716903,-2911394.2428421606,2911394.2428421606,0.4797583610346567
Rail,100004,scenario_20,2999254.43072155,-2911394.2428421606,2911394.2428421606,1.0301780454829843
Rail,100004,scenario_21,2699643.378141521,-2911394.2428421606,2911394.2428421606,0.9272682271659903
Rail,100004,scenario_22,2201231.6724373163,-2911394.2428421606,2911394.2428421606,0.7560747493573493
Rail,100004,scenario_23,1499490.3001537337,-2911394.2428421606,2911394.2428421606,0.5150419953739764
Rail,100004,scenario_24,2866067.428887884,-2911394.2428421606,2911394.2428421606,0.984431234599809
Rail,100004,scenario_25,2235592.8969906117,-2911394.2428421606,2911394.2428421606,0.7678770755581977
Rail,100004,scenario_26,1371903.3340397533,-2911394.2428421606,2911394.2428421606,0.4712186738064283
Rail,100004,scenario_27,1980554.982753116,-2911394.2428421606,2911394.2428421606,0.6802771516164224
Rail,100004,scenario_28,990073.935507635,-2911394.2428421606,2911394.2428421606,0.34006865883649795
Rail,100004,scenario_29,2504898.4285645345,-2911394.2428421606,2911394.2428421606,0.8603776127959926
Rail,100004,scenario_3,2394340.361558107,-2911394.2428421606,2911394.2428421606,0.8224033441862909
Rail,100004,scenario_30,2292688.0131384046,-2911394.2428421606,2911394.2428421606,0.7874879943776482
Rail,100004,scenario_31,2616419.92193593,-2911394.2428421606,2911394.2428421606,0.8986827972091231
Rail,100004,scenario_32,2777627.218221742,-2911394.2428421606,2911394.2428421606,0.9540539640245244
Rail,100004,scenario_33,1981159.3595657493,-2911394.2428421606,2911394.2428421606,0.680484741781897
Rail,100004,scenario_34,3228427.177173697,-2911394.2428421606,2911394.2428421606,1.1088938521847327
Rail,100004,scenario_35,2640258.6206334536,-2911394.2428421606,2911394.2428421606,0.9068708668105289
Rail,100004,scenario_36,2223398.789429287,-2911394.2428421606,2911394.2428421606,0.7636886673440562
Rail,100004,scenario_37,3213984.4953767825,-2911394.2428421606,2911394.2428421606,1.1039331080902417
Rail,100004,scenario_38,2527936.4455477186,-2911394.2428421606,2911394.2428421606,0.8682906658082477
Rail,100004,scenario_39,2245467.709037502,-2911394.2428421606,2911394.2428421606,0.7712688566854593
Rail,100004,scenario_4,1722992.946414851,-2911394.2428421606,2911394.2428421606,0.5918102471525227
Rail,100004,scenario_40,2591707.99188779,-2911394.2428421606,2911394.2428421606,0.8901947918114015
Rail,100004,scenario_41,2833316.1528944806,-2911394.2428421606,2911394.2428421606,0.9731818903813388
Rail,100004,scenario_42,3280221.4067878206,-2911394.2428421606,2911394.2428421606,1.126684032865849
Rail,100004,scenario_43,2316616.14239393,-2911394.2428421606,2911394.2428421606,0.795706781412195
Rail,100004,scenario_44,2717270.2370263864,-2911394.2428421606,2911394.2428421606,0.9333226661785706
Rail,100004,scenario_45,2279474.5094141583,-2911394.2428421606,2911394.2428421606,0.7829494459633506
Rail,100004,scenario_46,2546250.3219244196,-2911394.2428421606,2911394.2428421606,0.8745810802451542
Rail,100004,scenario_47,1644254.707132644,-2911394.2428421606,2911394.2428421606,0.5647653907316551
Rail,100004,scenario_48,1877754.1718588944,-2911394.2428421606,2911394.2428421606,0.6449673301633632
Rail,100004,scenario_49,2358966.25557248,-2911394.2428421606,2911394.2428421606,0.810253115452207
Rail,100004,scenario_5,2522792.5191365313,-2911394.2428421606,2911394.2428421606,0.866523840025778
Rail,100004,scenario_50,2380104.5584798083,-2911394.2428421606,2911394.2428421606,0.8175136583894262
Rail,100004,scenario_51,2455081.3563340865,-2911394.2428421606,2911394.2428421606,0.8432665422658072
Rail,100004,scenario_52,3463607.313449106,-2911394.2428421606,2911394.2428421606,1.1896730653928422
Rail,100004,scenario_53,3069349.5229086233,-2911394.2428421606,2911394.2428421606,1.054254170645149
Rail,100004,scenario_54,3646043.030998949,-2911394.2428421606,2911394.2428421606,1.2523357288223562
Rail,100004,scenario_55,2340054.068587761,-2911394.2428421606,2911394.2428421606,0.8037571944579219
Rail,100004,scenario_56,2736585.1444256427,-2911394.2428421606,2911394.2428421606,0.9399569127931414
Rail,100004,scenario_57,2028179.330504152,-2911394.2428421606,2911394.2428421606,0.6966350694312713
