development,scenario,tts_raw,net_benefit_raw,building_costs,externalities_raw,maintenance,maintenance_derived,construction_raw,construction_integrated,maintenance_raw,maintenance_integrated,tts_integrated,operation_raw,operation_integrated,cost_base_raw,cost_base_integrated,bcr_raw,bcr_integrated,net_benefit_integrated,mode,year,status_quo_tt,development_tt,tt_savings_daily,monetized_savings_yearly,net_benefit_reported,bcr_reported,TotalConstructionCost,YearlyMaintenanceCost,uncoveredOperatingCost
101018,scenario_3,190193.63205005336,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,211846.2303408408,8422318.666801453,8885546.193475531,72989292.66680145,12203871.28043004,0.0026057744239047,0.0173589368056146,-11992025.0500892,Rail,2050.0,60294.783871813626,60260.50239523647,34.281476577154535,190193.63205005336,-316420000.0,0.01,63332000.0,1234974.0,8422318.666801453
101019,scenario_3,118279.63839195024,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,131745.18646774755,12379848.634120692,13060740.30899733,76946822.63412069,16379065.39595184,0.0015371607864091,0.0080435106205943,-16247320.209484093,Rail,2050.0,60294.783871813626,60273.464542615366,21.319329198260675,118279.63839195024,-423060000.0,0.01,63332000.0,1234974.0,12379848.634120692
101020,scenario_3,2013818.6538630184,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2243081.883512657,12074664.945059828,12738771.517038118,76641638.94505984,16057096.603992628,0.0262757775222762,0.1396941140003424,-13814014.72047997,Rail,2050.0,60294.783871813626,59931.80285994214,362.9810118714886,2013818.6538630184,-367570000.0,0.12,63332000.0,1234974.0,12074664.945059828
101021,scenario_3,1763186.6524344038,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1963916.6762808023,14349670.091337211,15138901.946360758,78916644.0913372,18457227.033315267,0.022342392694673,0.1064036690200502,-16493310.357034463,Rail,2050.0,60294.783871813626,59976.978058469285,317.805813344341,1763186.6524344038,-434230000.0,0.09,63332000.0,1234974.0,14349670.091337211
101022,scenario_3,1454474.183787121,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1620058.82974191,14714211.47990382,15523493.11129853,79281185.47990382,18841818.19825304,0.0183457673467281,0.085982085842019,-17221759.36851113,Rail,2050.0,60294.783871813626,60032.62197855712,262.16189325651067,1454474.183787121,-451670000.0,0.07,63332000.0,1234974.0,14714211.47990382
101023,scenario_3,8303013.921632927,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,9248270.7270796,15720251.003409136,16584864.808596635,80287225.00340913,19903189.895551145,0.1034163769052967,0.4646627387676594,-10654919.168471543,Rail,2050.0,60294.783871813626,58798.20602004129,1496.5778517723377,8303013.921632927,-306800000.0,0.4,63332000.0,1234974.0,15720251.003409136
101024,scenario_3,4167140.349360865,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4641548.535552382,15838427.061850354,16709540.550252125,80405401.06185035,20027865.637206633,0.0518266222707523,0.2317545273985449,-15386317.10165425,Rail,2050.0,60294.783871813626,59543.67710372407,751.1067680895576,4167140.349360865,-413370000.0,0.2,63332000.0,1234974.0,15838427.061850354
101025,scenario_3,1318453.4667763724,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1468552.8311635663,9194299.763564669,9699986.250560723,73761273.76356468,13018311.337515237,0.0178746027488972,0.1128067068830652,-11549758.506351668,Rail,2050.0,60294.783871813626,60057.13905083735,237.6448209762748,1318453.4667763724,-308700000.0,0.1,63332000.0,1234974.0,9194299.763564669
101026,scenario_3,4791261.066073182,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5336722.289205355,8716102.867589945,9195488.52530739,73283076.86758995,12513813.6122619,0.0653801842235715,0.4264664997068571,-7177091.323056546,Rail,2050.0,60294.783871813626,59431.18238189416,863.6014899194633,4791261.066073182,-209160000.0,0.36,63332000.0,1234974.0,8716102.867589945
101027,scenario_3,7007770.720824414,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,7805570.535131658,7133884.724548768,7526248.38439895,71700858.72454877,10844573.47135346,0.0977362174663203,0.7197674077040009,-3039002.9362218017,Rail,2050.0,60294.783871813626,59031.66730353237,1263.116568281257,7007770.720824414,-107450000.0,0.63,63332000.0,1234974.0,7133884.724548768
101028,scenario_3,2880800.9477552357,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,3208765.796026539,11059719.811672827,11668004.401314832,75626693.81167282,14986329.488269342,0.0380923824982891,0.2141128552217021,-11777563.692242805,Rail,2050.0,60294.783871813626,59775.533520740224,519.2503510734023,2880800.9477552357,-319050000.0,0.18,63332000.0,1234974.0,11059719.811672827
101029,scenario_3,3921815.0521813766,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4368294.174433477,12898231.613368692,13607634.35210397,77465205.61336869,16925959.43905848,0.0506267945864015,0.2580825146226669,-12557665.264625002,Rail,2050.0,60294.783871813626,59587.89579463602,706.8880771776094,3921815.0521813766,-341630000.0,0.22,63332000.0,1234974.0,12898231.613368692
101030,scenario_3,3878504.0990360593,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4320052.484859509,14397753.92824565,15189630.39429916,78964727.92824565,18507955.48125367,0.0491169184114762,0.2334159755914262,-14187902.99639416,Rail,2050.0,60294.783871813626,59595.70238316257,699.0814886510561,3878504.0990360593,-382400000.0,0.2,63332000.0,1234974.0,14397753.92824565
101031,scenario_3,5906229.590589313,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,6578624.430310007,7843392.589073221,8274779.181472248,72410366.58907323,11593104.268426755,0.0815660777428044,0.5674601278474277,-5014479.83811675,Rail,2050.0,60294.783871813626,59230.21473147669,1064.5691403369349,5906229.590589313,-158190000.0,0.48,63332000.0,1234974.0,7843392.589073221
101032,scenario_3,487265.6236405917,,,,,,52197000.0,1661076.076903849,1017841.5,1073822.7825,542738.3894523468,6209265.796334621,6550775.415133025,59424107.296334624,9285674.274536874,0.008199797116189,0.058449001484,-8742935.885084527,Rail,2050.0,60294.783871813626,60206.95661448836,87.82725732526887,487265.6236405917,-232890000.0,0.05,52197000.0,1017841.5,6209265.796334621
100000,scenario_14,3265189.714061311,,,,,,0.0,0.0,0.0,0.0,3636915.3100222447,1132535.0372548352,1194824.4643038511,1132535.0372548352,1194824.4643038511,2.8830805287718446,3.043890896677652,2442090.8457183936,Rail,2050.0,61491.45156562528,60902.91701009873,588.5345555265521,3265189.714061311,38290000.0,2.28,0.0,0.0,1132535.0372548352
100001,scenario_14,10337499.228558747,,,,,,0.0,0.0,0.0,0.0,11514372.059234807,1470832.908922622,1551728.718913366,1470832.908922622,1551728.718913366,7.028330115438412,7.420351198563891,9962643.34032144,Rail,2050.0,61491.45156562528,59628.167638343606,1863.2839272816784,10337499.228558747,177370000.0,5.55,0.0,0.0,1470832.908922622
100002,scenario_14,3828949.837509117,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,4264856.717321698,1491223.5000004936,1573240.7925005206,20340223.50000049,2734800.5300781676,0.1882452195035627,1.5594763385539483,1530056.18724353,Rail,2050.0,61491.45156562528,60801.30199145277,690.1495741725157,3828949.837509117,7510000.0,1.1,18300000.0,549000.0,1491223.5000004936
100003,scenario_14,1193288.084986724,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,1329137.9936871417,1249186.448497714,1317891.7031650883,20098186.448497713,2479451.4407427353,0.0593729234249351,0.5360613125333037,-1150313.4470555938,Rail,2050.0,61491.45156562528,61276.36719558442,215.0843700408659,1193288.084986724,-41490000.0,0.38,18300000.0,549000.0,1249186.448497714
100004,scenario_14,1319650.5667950143,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,1469886.2150605808,1366327.1115340572,1441475.1026684302,20215327.11153406,2603034.840246077,0.0652797038363071,0.5646817293162413,-1133148.6251854964,Rail,2050.0,61491.45156562528,61253.59097319648,237.86059242880583,1319650.5667950143,-42010000.0,0.4,18300000.0,549000.0,1366327.1115340572
100005,scenario_14,3918514.3914144374,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,4364617.74986777,1772511.8780511147,1870000.031343926,20621511.878051113,3031559.7689215727,0.1900207130586376,1.43972676858039,1333057.9809461972,Rail,2050.0,61491.45156562528,60785.15841648786,706.2931491374256,3918514.3914144374,1910000.0,1.02,18300000.0,549000.0,1772511.8780511147
101000,scenario_14,4237089.275438018,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4719460.79868186,6764695.075241824,7136753.3043801235,71331669.07524182,10455078.391334634,0.0593998336274546,0.4514036740837293,-5735617.592652774,Rail,2050.0,61491.45156562528,60727.736844025065,763.7147216002195,4237089.275438018,-188170000.0,0.32,63332000.0,1234974.0,6764695.075241824
101001,scenario_14,9512606.17508965,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,10595569.03766054,9194709.592311688,9700418.61988883,73761683.59231168,13018743.70684334,0.1289640598181949,0.8138703146979495,-2423174.6691828016,Rail,2050.0,61491.45156562528,59776.85059679153,1714.6009688337508,9512606.17508965,-141350000.0,0.59,63332000.0,1234974.0,9194709.592311688
101002,scenario_14,4119376.728666201,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4588347.264392411,8754960.406377172,9236483.228727916,73321934.40637717,12554808.315682426,0.0561820519605374,0.3654653379821839,-7966461.051290015,Rail,2050.0,61491.45156562528,60748.953957718615,742.4976079066691,4119376.728666201,-243590000.0,0.26,63332000.0,1234974.0,8754960.406377172
101003,scenario_14,3943090.192109623,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4391991.383142267,8286864.190406665,8742641.720879031,72853838.19040667,12060966.80783354,0.0541233007079762,0.3641491974167187,-7668975.424691274,Rail,2050.0,61491.45156562528,60780.7287480136,710.7228176116841,3943090.192109623,-234780000.0,0.26,63332000.0,1234974.0,8286864.190406665
101004,scenario_14,990390.12247618,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1103141.1081006457,7895035.997189831,8329262.977035271,72462009.99718983,11647588.06398978,0.0136677152968098,0.094709831944621,-10544446.955889136,Rail,2050.0,61491.45156562528,61312.938565899945,178.5129997253389,990390.12247618,-285420000.0,0.07,63332000.0,1234974.0,7895035.997189831
101005,scenario_14,101155.41517945143,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,112671.45568096552,3806954.046847058,4016336.519423646,70174849.04684706,7620060.286290589,0.0014414767762724,0.0147861632910798,-7507388.830609623,Rail,2050.0,61491.45156562528,61473.21879432401,18.232771301270983,101155.41517945143,-204270000.0,0.01,64910000.0,1457895.0,3806954.046847058
101006,scenario_14,2799909.218315428,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,3118664.945841057,2758437.9295488927,2910152.0156740816,69126332.92954889,6513875.7825410245,0.0405042347779245,0.4787725541527727,-3395210.8366999673,Rail,2050.0,61491.45156562528,60986.78155511421,504.6700105110722,2799909.218315428,-117780000.0,0.34,64910000.0,1457895.0,2758437.9295488927
101007,scenario_14,7994479.5717284,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,8904611.277215712,2864178.3156979834,3021708.1230613724,69232073.31569798,6625431.889928315,0.1154736408842416,1.344004651342368,2279179.387287397,Rail,2050.0,61491.45156562528,60050.48552890423,1440.966036721053,7994479.5717284,-13530000.0,0.93,64910000.0,1457895.0,2864178.3156979834
101008,scenario_14,4383613.967943576,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,4882666.59807994,2348724.399368907,2477904.2413341966,68716619.39936891,6081628.008201139,0.0637926313351764,0.8028551880344561,-1198961.4101211987,Rail,2050.0,61491.45156562528,60701.32648128073,790.1250843445523,4383613.967943576,-75540000.0,0.55,64910000.0,1457895.0,2348724.399368907
101009,scenario_14,132711.36759799052,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,147819.89620773957,6029353.94372662,6360968.410631583,24878353.94372662,7522528.14820923,0.0053344111068672,0.0196502948603693,-7374708.25200149,Rail,2050.0,61491.45156562528,61467.53098747136,23.920578153927636,132711.36759799052,-190410000.0,0.01,18300000.0,549000.0,6029353.94372662
101010,scenario_14,4817643.182275825,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,5366107.87801662,3678039.6755888616,3880331.8577462486,22527039.67558886,5041891.595323896,0.2138604650968144,1.0643044929790673,324216.2826927239,Rail,2050.0,61491.45156562528,60623.09482765199,868.3567379732922,4817643.182275825,-29690000.0,0.77,18300000.0,549000.0,3678039.6755888616
101011,scenario_14,6952653.0493695075,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,7744177.991138314,6382115.932128592,6733132.308395664,25231115.932128593,7894692.045973311,0.2755586819097523,0.9809347782081296,-150514.05483499728,Rail,2050.0,61491.45156562528,60238.26968938709,1253.1818762381954,6952653.0493695075,-49780000.0,0.75,18300000.0,549000.0,6382115.932128592
101012,scenario_14,7927983.124213922,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,8830544.540148025,4781397.43325049,5044374.292079266,23630397.43325049,6205934.029656913,0.3354993561411034,1.4229194989744696,2624610.510491112,Rail,2050.0,61491.45156562528,60062.47118995587,1428.9803756694164,7927983.124213922,6590000.0,1.04,18300000.0,549000.0,4781397.43325049
101013,scenario_14,3419353.30091682,,,,,,40721000.0,1295872.922344227,794059.5,837732.7725,3808629.653868244,2672944.478542223,2819956.4248620453,44188003.97854222,4953562.119706273,0.0773819361149977,0.7688668400294697,-1144932.465838029,Rail,2050.0,61491.45156562528,60875.129773823406,616.3217918018781,3419353.30091682,-61920000.0,0.54,40721000.0,794059.5,2672944.478542223
101014,scenario_14,3527649.5063270275,,,,,,40721000.0,1295872.922344227,794059.5,837732.7725,3929254.8432033537,3637776.376419882,3837854.077122975,45152835.87641988,5971459.771967202,0.078126864854778,0.658005746207836,-2042204.9287638487,Rail,2050.0,61491.45156562528,60855.609909834544,635.8416557907403,3527649.5063270275,-85330000.0,0.46,40721000.0,794059.5,3637776.376419882
101015,scenario_14,2332987.3722389787,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,2598586.371764242,3141343.089817573,3314116.959757539,21990343.089817572,4475676.6973351855,0.1060914494471551,0.5806018949741028,-1877090.3255709428,Rail,2050.0,61491.45156562528,61070.94194553895,420.5096200863336,2332987.3722389787,-66250000.0,0.43,18300000.0,549000.0,3141343.089817573
101016,scenario_14,5844176.940044883,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,6509507.394377723,1845066.0495133616,1946544.6822365965,20694066.04951336,3108104.419814243,0.2824083447912989,2.094365733943638,3401402.97456348,Rail,2050.0,61491.45156562528,60438.0671135624,1053.3844520628843,5844176.940044883,40310000.0,1.49,18300000.0,549000.0,1845066.0495133616
101017,scenario_14,2031695.9577671671,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2262994.429479258,9328074.887254942,9841119.006053964,73895048.88725494,13159444.093008474,0.0274943448629016,0.1719673273038617,-10896449.663529215,Rail,2050.0,61491.45156562528,61125.24825672709,366.2033088981916,2031695.9577671671,-302350000.0,0.12,63332000.0,1234974.0,9328074.887254942
101018,scenario_14,194070.4956556936,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,216164.45557029717,8422318.666801453,8885546.193475531,72989292.66680145,12203871.28043004,0.0026588899352899,0.017712777413257,-11987706.824859744,Rail,2050.0,61491.45156562528,61456.47130325043,34.98026237485465,194070.4956556936,-317100000.0,0.01,63332000.0,1234974.0,8422318.666801453
101019,scenario_14,120489.55165422766,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,134206.68735475146,12379848.634120692,13060740.30899733,76946822.63412069,16379065.39595184,0.001565880793118,0.0081937939748333,-16244858.708597088,Rail,2050.0,61491.45156562528,61469.7339103163,21.717655308981193,120489.55165422766,-423470000.0,0.01,63332000.0,1234974.0,12379848.634120692
101020,scenario_14,2056438.9650883535,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2290554.30502183,12074664.945059828,12738771.517038118,76641638.94505984,16057096.603992628,0.0268318761628062,0.142650590048283,-13766542.298970798,Rail,2050.0,61491.45156562528,61120.78845007223,370.66311555305583,2056438.9650883535,-374710000.0,0.1,63332000.0,1234974.0,12074664.945059828
101021,scenario_14,1799065.3268548497,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2003879.9591923857,14349670.091337211,15138901.946360758,78916644.0913372,18457227.033315267,0.0227970328385053,0.1085688524920555,-16453347.074122882,Rail,2050.0,61491.45156562528,61167.17879582448,324.27276980080205,1799065.3268548497,-440540000.0,0.08,63332000.0,1234974.0,14349670.091337211
101022,scenario_14,1482676.4436638476,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1651471.7765245074,14714211.47990382,15523493.11129853,79281185.47990382,18841818.19825304,0.0187014918443629,0.0876492788088586,-17190346.421728533,Rail,2050.0,61491.45156562528,61224.20635227563,267.2452133496481,1482676.4436638476,-456910000.0,0.06,63332000.0,1234974.0,14714211.47990382
101023,scenario_14,8476742.705898164,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,9441777.66867164,15720251.003409136,16584864.808596635,80287225.00340913,19903189.895551145,0.1055802178433521,0.4743851472161309,-10461412.226879504,Rail,2050.0,61491.45156562528,59963.55994596087,1527.8916196644132,8476742.705898164,-336250000.0,0.35,63332000.0,1234974.0,15720251.003409136
101024,scenario_14,4254476.74449327,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4738827.744540246,15838427.061850354,16709540.550252125,80405401.06185035,20027865.637206633,0.0529128228739334,0.2366117204090245,-15289037.892666386,Rail,2050.0,61491.45156562528,60724.60283734603,766.8487282792485,4254476.74449327,-428120000.0,0.17,63332000.0,1234974.0,15838427.061850354
101025,scenario_14,1345444.5137248542,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1498616.6744550376,9194299.763564669,9699986.250560723,73761273.76356468,13018311.337515237,0.0182405271096261,0.1151160573442756,-11519694.663060198,Rail,2050.0,61491.45156562528,61248.94173979168,242.5098258336075,1345444.5137248542,-313410000.0,0.08,63332000.0,1234974.0,9194299.763564669
101026,scenario_14,4891869.27192003,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5448784.238495019,8716102.867589945,9195488.52530739,73283076.86758995,12513813.6122619,0.0667530551529489,0.4354215595121157,-7065029.373766881,Rail,2050.0,61491.45156562528,60609.71593622369,881.7356294015917,4891869.27192003,-226210000.0,0.31,63332000.0,1234974.0,8716102.867589945
101027,scenario_14,7133067.375955635,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,7945131.59076616,7133884.724548768,7526248.38439895,71700858.72454877,10844573.47135346,0.099483709161121,0.7326366142249544,-2899441.8805873003,Rail,2050.0,61491.45156562528,60205.75088502766,1285.700680597627,7133067.375955635,-130440000.0,0.55,63332000.0,1234974.0,7133884.724548768
101028,scenario_14,2941108.8548886725,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,3275939.4581952165,11059719.811672827,11668004.401314832,75626693.81167282,14986329.488269342,0.0388898245666098,0.2185951844152019,-11710390.030074123,Rail,2050.0,61491.45156562528,60961.33100778666,530.1205578386216,2941108.8548886725,-329310000.0,0.16,63332000.0,1234974.0,11059719.811672827
101029,scenario_14,4002618.633058992,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4458296.840781734,12898231.613368692,13607634.35210397,77465205.61336869,16925959.43905848,0.0516698897442574,0.2633999482767123,-12467662.598276746,Rail,2050.0,61491.45156562528,60769.999036234694,721.4525293905899,4002618.633058992,-355550000.0,0.19,63332000.0,1234974.0,12898231.613368692
101030,scenario_14,3960685.3924934594,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4411589.709506982,14397753.92824565,15189630.39429916,78964727.92824565,18507955.48125367,0.0501576526179193,0.2383618068443806,-14096365.771746688,Rail,2050.0,61491.45156562528,60777.55729877354,713.8942668517411,3960685.3924934594,-396130000.0,0.17,63332000.0,1234974.0,14397753.92824565
101031,scenario_14,6029818.476077582,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,6716283.295228394,7843392.589073221,8274779.181472248,72410366.58907323,11593104.268426755,0.08327286216208,0.5793343301086196,-4876820.973198364,Rail,2050.0,61491.45156562528,60404.60613013906,1086.845435486226,6029818.476077582,-179220000.0,0.41,63332000.0,1234974.0,7843392.589073221
101032,scenario_14,496169.45853501995,,,,,,52197000.0,1661076.076903849,1017841.5,1073822.7825,552655.8816292956,6209265.796334621,6550775.415133025,59424107.296334624,9285674.274536874,0.0083496325163243,0.0595170437051389,-8733018.392907578,Rail,2050.0,61491.45156562528,61402.01943539186,89.43213023342105,496169.45853501995,-234530000.0,0.04,52197000.0,1017841.5,6209265.796334621
