mode,development,scenario,value_mode,tts_annual,cost_annual,cost_annual_negative,net_annual
Rail,101000,scenario_65,standalone_annual_proxy,5606126.753316466,10408020.283912044,-10408020.283912044,-4801893.530595578
Rail,101000,scenario_66,integrated,6182544.301136902,10994899.813432481,-10994899.813432481,-4812355.51229558
Rail,101000,scenario_66,standalone_annual_proxy,4536467.403825164,10408020.283912044,-10408020.283912044,-5871552.88008688
Rail,101000,scenario_67,integrated,8900494.195776418,10994899.813432481,-10994899.813432481,-2094405.6176560633
Rail,101000,scenario_67,standalone_annual_proxy,6031322.358148302,10408020.283912044,-10408020.283912044,-4376697.925763742
Rail,101000,scenario_68,integrated,4948412.036526358,10994899.813432481,-10994899.813432481,-6046487.776906123
Rail,101000,scenario_68,standalone_annual_proxy,3624049.820803729,10408020.283912044,-10408020.283912044,-6783970.463108315
Rail,101000,scenario_69,integrated,4659365.746065294,10994899.813432481,-10994899.813432481,-6335534.067367187
Rail,101000,scenario_69,standalone_annual_proxy,4163106.354355668,10408020.283912044,-10408020.283912044,-6244913.929556375
Rail,101000,scenario_7,integrated,9539892.247336095,10994899.813432481,-10994899.813432481,-1455007.566096386
Rail,101000,scenario_7,standalone_annual_proxy,5444028.117257024,10408020.283912044,-10408020.283912044,-4963992.16665502
Rail,101000,scenario_70,integrated,5444260.746699616,10994899.813432481,-10994899.813432481,-5550639.066732865
Rail,101000,scenario_70,standalone_annual_proxy,3824848.5378084416,10408020.283912044,-10408020.283912044,-6583171.746103602
Rail,101000,scenario_71,integrated,7645505.68150676,10994899.813432481,-10994899.813432481,-3349394.1319257207
Rail,101000,scenario_71,standalone_annual_proxy,5199568.7614151,10408020.283912044,-10408020.283912044,-5208451.522496944
Rail,101000,scenario_72,integrated,4180689.1990131834,10994899.813432481,-10994899.813432481,-6814210.614419298
Rail,101000,scenario_72,standalone_annual_proxy,3496536.6396689476,10408020.283912044,-10408020.283912044,-6911483.644243097
Rail,101000,scenario_73,integrated,4158743.877297611,10994899.813432481,-10994899.813432481,-6836155.93613487
Rail,101000,scenario_73,standalone_annual_proxy,3199960.3575044824,10408020.283912044,-10408020.283912044,-7208059.926407562
Rail,101000,scenario_74,integrated,8272220.75393509,10994899.813432481,-10994899.813432481,-2722679.059497391
Rail,101000,scenario_74,standalone_annual_proxy,6296038.108966443,10408020.283912044,-10408020.283912044,-4111982.1749456013
Rail,101000,scenario_75,integrated,7422696.763859144,10994899.813432481,-10994899.813432481,-3572203.0495733367
Rail,101000,scenario_75,standalone_annual_proxy,8929755.4810278,10408020.283912044,-10408020.283912044,-1478264.8028842434
Rail,101000,scenario_76,integrated,6688457.903611154,10994899.813432481,-10994899.813432481,-4306441.909821327
Rail,101000,scenario_76,standalone_annual_proxy,5782293.021582646,10408020.283912044,-10408020.283912044,-4625727.262329398
Rail,101000,scenario_77,integrated,8443121.571642954,10994899.813432481,-10994899.813432481,-2551778.2417895272
Rail,101000,scenario_77,standalone_annual_proxy,4316422.71492404,10408020.283912044,-10408020.283912044,-6091597.568988004
Rail,101000,scenario_78,integrated,11528885.095444253,10994899.813432481,-10994899.813432481,533985.2820117716
Rail,101000,scenario_78,standalone_annual_proxy,8240864.757901331,10408020.283912044,-10408020.283912044,-2167155.5260107126
Rail,101000,scenario_79,integrated,8643079.501100836,10994899.813432481,-10994899.813432481,-2351820.312331645
Rail,101000,scenario_79,standalone_annual_proxy,6999165.956701564,10408020.283912044,-10408020.283912044,-3408854.3272104803
Rail,101000,scenario_8,integrated,6299305.393769484,10994899.813432481,-10994899.813432481,-4695594.419662997
Rail,101000,scenario_8,standalone_annual_proxy,3885262.1216673655,10408020.283912044,-10408020.283912044,-6522758.1622446785
Rail,101000,scenario_80,integrated,14299455.375825848,10994899.813432481,-10994899.813432481,3304555.5623933673
Rail,101000,scenario_80,standalone_annual_proxy,13470431.7051608,10408020.283912044,-10408020.283912044,3062411.4212487563
Rail,101000,scenario_81,integrated,7758499.432787233,10994899.813432481,-10994899.813432481,-3236400.380645248
Rail,101000,scenario_81,standalone_annual_proxy,4871036.931404473,10408020.283912044,-10408020.283912044,-5536983.352507571
Rail,101000,scenario_82,integrated,9373382.472878406,10994899.813432481,-10994899.813432481,-1621517.3405540753
Rail,101000,scenario_82,standalone_annual_proxy,6912124.05807284,10408020.283912044,-10408020.283912044,-3495896.225839204
Rail,101000,scenario_83,integrated,6794018.061290322,10994899.813432481,-10994899.813432481,-4200881.752142159
Rail,101000,scenario_83,standalone_annual_proxy,4910533.191733411,10408020.283912044,-10408020.283912044,-5497487.092178633
Rail,101000,scenario_84,integrated,6912159.105829405,10994899.813432481,-10994899.813432481,-4082740.7076030765
Rail,101000,scenario_84,standalone_annual_proxy,4517843.461928764,10408020.283912044,-10408020.283912044,-5890176.82198328
Rail,101000,scenario_85,integrated,6589680.027133211,10994899.813432481,-10994899.813432481,-4405219.786299271
Rail,101000,scenario_85,standalone_annual_proxy,4560871.006860668,10408020.283912044,-10408020.283912044,-5847149.277051376
Rail,101000,scenario_86,integrated,9462414.074402273,10994899.813432481,-10994899.813432481,-1532485.7390302084
Rail,101000,scenario_86,standalone_annual_proxy,6362551.585371079,10408020.283912044,-10408020.283912044,-4045468.698540965
Rail,101000,scenario_87,integrated,8583688.034814134,10994899.813432481,-10994899.813432481,-2411211.778618347
Rail,101000,scenario_87,standalone_annual_proxy,7688136.801836741,10408020.283912044,-10408020.283912044,-2719883.482075303
Rail,101000,scenario_88,integrated,6601695.5292966645,10994899.813432481,-10994899.813432481,-4393204.284135817
Rail,101000,scenario_88,standalone_annual_proxy,6186825.288825106,10408020.283912044,-10408020.283912044,-4221194.995086938
Rail,101000,scenario_89,integrated,7079724.954410902,10994899.813432481,-10994899.813432481,-3915174.859021579
Rail,101000,scenario_89,standalone_annual_proxy,6219083.66790199,10408020.283912044,-10408020.283912044,-4188936.616010054
Rail,101000,scenario_9,integrated,10276846.388472885,10994899.813432481,-10994899.813432481,-718053.4249595962
Rail,101000,scenario_9,standalone_annual_proxy,5632235.657475816,10408020.283912044,-10408020.283912044,-4775784.626436228
Rail,101000,scenario_90,integrated,7171267.163408591,10994899.813432481,-10994899.813432481,-3823632.6500238897
Rail,101000,scenario_90,standalone_annual_proxy,4916877.171932215,10408020.283912044,-10408020.283912044,-5491143.111979829
Rail,101000,scenario_91,integrated,9633262.95885116,10994899.813432481,-10994899.813432481,-1361636.8545813207
Rail,101000,scenario_91,standalone_annual_proxy,9089159.76377775,10408020.283912044,-10408020.283912044,-1318860.5201342944
Rail,101000,scenario_92,integrated,6967324.091720391,10994899.813432481,-10994899.813432481,-4027575.72171209
Rail,101000,scenario_92,standalone_annual_proxy,4900550.212791827,10408020.283912044,-10408020.283912044,-5507470.071120217
Rail,101000,scenario_93,integrated,7522424.412053746,10994899.813432481,-10994899.813432481,-3472475.401378735
Rail,101000,scenario_93,standalone_annual_proxy,7308211.754670073,10408020.283912044,-10408020.283912044,-3099808.5292419707
Rail,101000,scenario_94,integrated,13646363.269717071,10994899.813432481,-10994899.813432481,2651463.45628459
Rail,101000,scenario_94,standalone_annual_proxy,10857621.547696795,10408020.283912044,-10408020.283912044,449601.2637847513
Rail,101000,scenario_95,integrated,10755088.64874298,10994899.813432481,-10994899.813432481,-239811.16468950175
Rail,101000,scenario_95,standalone_annual_proxy,8535383.679575445,10408020.283912044,-10408020.283912044,-1872636.604336599
Rail,101000,scenario_96,integrated,10505943.18135551,10994899.813432481,-10994899.813432481,-488956.63207697123
Rail,101000,scenario_96,standalone_annual_proxy,10205975.91537778,10408020.283912044,-10408020.283912044,-202044.36853426322
Rail,101000,scenario_97,integrated,11961730.851510854,10994899.813432481,-10994899.813432481,966831.0380783733
Rail,101000,scenario_97,standalone_annual_proxy,8585682.363547614,10408020.283912044,-10408020.283912044,-1822337.9203644302
Rail,101000,scenario_98,integrated,10260219.075313224,10994899.813432481,-10994899.813432481,-734680.7381192576
Rail,101000,scenario_98,standalone_annual_proxy,5579898.995860151,10408020.283912044,-10408020.283912044,-4828121.288051893
Rail,101000,scenario_99,integrated,12276322.878047517,10994899.813432481,-10994899.813432481,1281423.0646150354
Rail,101000,scenario_99,standalone_annual_proxy,9670053.657735368,10408020.283912044,-10408020.283912044,-737966.6261766758
Rail,101001,scenario_1,integrated,20543000.440040153,13785498.359514862,-13785498.359514862,6757502.08052529
Rail,101001,scenario_1,standalone_annual_proxy,22160011.812085185,13064968.031555586,-13064968.031555586,9095043.7805296
Rail,101001,scenario_10,integrated,20240725.442125943,13785498.359514862,-13785498.359514862,6455227.08261108
Rail,101001,scenario_10,standalone_annual_proxy,16174729.429702658,13064968.031555586,-13064968.031555586,3109761.3981470726
Rail,101001,scenario_100,integrated,12438506.892989496,13785498.359514862,-13785498.359514862,-1346991.4665253665
Rail,101001,scenario_100,standalone_annual_proxy,10365736.00125048,13064968.031555586,-13064968.031555586,-2699232.030305106
Rail,101001,scenario_11,integrated,15595541.53154507,13785498.359514862,-13785498.359514862,1810043.1720302086
Rail,101001,scenario_11,standalone_annual_proxy,11081479.130715933,13064968.031555586,-13064968.031555586,-1983488.9008396529
Rail,101001,scenario_12,integrated,25146914.12791821,13785498.359514862,-13785498.359514862,11361415.768403348
Rail,101001,scenario_12,standalone_annual_proxy,23463837.15068286,13064968.031555586,-13064968.031555586,10398869.119127274
Rail,101001,scenario_13,integrated,16044995.233846528,13785498.359514862,-13785498.359514862,2259496.874331666
Rail,101001,scenario_13,standalone_annual_proxy,14228002.591710197,13064968.031555586,-13064968.031555586,1163034.5601546112
Rail,101001,scenario_14,integrated,17594221.21780022,13785498.359514862,-13785498.359514862,3808722.8582853563
Rail,101001,scenario_14,standalone_annual_proxy,9788349.789228749,13064968.031555586,-13064968.031555586,-3276618.242326837
Rail,101001,scenario_15,integrated,12279686.283344734,13785498.359514862,-13785498.359514862,-1505812.0761701278
Rail,101001,scenario_15,standalone_annual_proxy,7563910.495879831,13064968.031555586,-13064968.031555586,-5501057.535675755
Rail,101001,scenario_16,integrated,18967908.30696655,13785498.359514862,-13785498.359514862,5182409.947451688
Rail,101001,scenario_16,standalone_annual_proxy,14588557.326832954,13064968.031555586,-13064968.031555586,1523589.2952773683
Rail,101001,scenario_17,integrated,19151770.302118156,13785498.359514862,-13785498.359514862,5366271.942603294
Rail,101001,scenario_17,standalone_annual_proxy,13468059.14138792,13064968.031555586,-13064968.031555586,403091.10983233526
Rail,101001,scenario_18,integrated,10166830.85945386,13785498.359514862,-13785498.359514862,-3618667.5000610016
Rail,101001,scenario_18,standalone_annual_proxy,8376501.351415445,13064968.031555586,-13064968.031555586,-4688466.6801401405
Rail,101001,scenario_19,integrated,15280716.699838718,13785498.359514862,-13785498.359514862,1495218.340323856
Rail,101001,scenario_19,standalone_annual_proxy,13616135.223515391,13064968.031555586,-13064968.031555586,551167.1919598058
Rail,101001,scenario_2,integrated,10143946.840865783,13785498.359514862,-13785498.359514862,-3641551.518649079
Rail,101001,scenario_2,standalone_annual_proxy,7648325.665652971,13064968.031555586,-13064968.031555586,-5416642.365902615
Rail,101001,scenario_20,integrated,21619311.367019717,13785498.359514862,-13785498.359514862,7833813.007504854
Rail,101001,scenario_20,standalone_annual_proxy,15153379.734210627,13064968.031555586,-13064968.031555586,2088411.7026550416
Rail,101001,scenario_21,integrated,19418654.569191363,13785498.359514862,-13785498.359514862,5633156.2096765
Rail,101001,scenario_21,standalone_annual_proxy,16545497.88854342,13064968.031555586,-13064968.031555586,3480529.856987834
Rail,101001,scenario_22,integrated,15971558.091352,13785498.359514862,-13785498.359514862,2186059.7318371385
Rail,101001,scenario_22,standalone_annual_proxy,18495320.35469944,13064968.031555586,-13064968.031555586,5430352.323143855
Rail,101001,scenario_23,integrated,10937282.10097096,13785498.359514862,-13785498.359514862,-2848216.258543903
Rail,101001,scenario_23,standalone_annual_proxy,7614932.683170855,13064968.031555586,-13064968.031555586,-5450035.3483847305
Rail,101001,scenario_24,integrated,20587136.00483746,13785498.359514862,-13785498.359514862,6801637.6453225985
Rail,101001,scenario_24,standalone_annual_proxy,16164252.773819515,13064968.031555586,-13064968.031555586,3099284.74226393
Rail,101001,scenario_25,integrated,16190105.087492928,13785498.359514862,-13785498.359514862,2404606.7279780656
Rail,101001,scenario_25,standalone_annual_proxy,11020469.81909731,13064968.031555586,-13064968.031555586,-2044498.2124582753
Rail,101001,scenario_26,integrated,10022460.458480636,13785498.359514862,-13785498.359514862,-3763037.9010342266
Rail,101001,scenario_26,standalone_annual_proxy,6104688.19063008,13064968.031555586,-13064968.031555586,-6960279.840925505
Rail,101001,scenario_27,integrated,14331529.48463253,13785498.359514862,-13785498.359514862,546031.125117667
Rail,101001,scenario_27,standalone_annual_proxy,9791670.397227893,13064968.031555586,-13064968.031555586,-3273297.634327693
Rail,101001,scenario_28,integrated,7302726.808674448,13785498.359514862,-13785498.359514862,-6482771.550840414
Rail,101001,scenario_28,standalone_annual_proxy,7794425.035604609,13064968.031555586,-13064968.031555586,-5270542.995950976
Rail,101001,scenario_29,integrated,18178735.616045386,13785498.359514862,-13785498.359514862,4393237.256530523
Rail,101001,scenario_29,standalone_annual_proxy,13782010.85288929,13064968.031555586,-13064968.031555586,717042.8213337045
Rail,101001,scenario_3,integrated,17229513.78177783,13785498.359514862,-13785498.359514862,3444015.4222629666
Rail,101001,scenario_3,standalone_annual_proxy,11257265.297798358,13064968.031555586,-13064968.031555586,-1807702.7337572277
Rail,101001,scenario_30,integrated,16534897.897968406,13785498.359514862,-13785498.359514862,2749399.5384535436
Rail,101001,scenario_30,standalone_annual_proxy,15541762.7097973,13064968.031555586,-13064968.031555586,2476794.678241715
Rail,101001,scenario_31,integrated,18828343.107911214,13785498.359514862,-13785498.359514862,5042844.748396352
Rail,101001,scenario_31,standalone_annual_proxy,14371300.132865775,13064968.031555586,-13064968.031555586,1306332.1013101898
Rail,101001,scenario_32,integrated,19865414.958635643,13785498.359514862,-13785498.359514862,6079916.599120781
Rail,101001,scenario_32,standalone_annual_proxy,20569570.73109251,13064968.031555586,-13064968.031555586,7504602.699536923
Rail,101001,scenario_33,integrated,14302259.718033385,13785498.359514862,-13785498.359514862,516761.35851852223
Rail,101001,scenario_33,standalone_annual_proxy,12903883.106095295,13064968.031555586,-13064968.031555586,-161084.92546029016
