development,scenario,tts_annual,access_only_minutes,cost_annual,mode,value_mode,cost_annual_negative,net_annual
90,scenario_26,72298.36250851976,258.49693857794773,-30727056.063083053,Road,access_only_integrated_proxy,30727056.063083053,30799354.425591573
90,scenario_44,121505.27118261147,434.4322545076611,-30688939.42073303,Road,access_only_integrated_proxy,30688939.42073303,30810444.691915642
90,scenario_64,149943.11927319205,536.109476730966,-30666762.95750811,Road,access_only_integrated_proxy,30666762.95750811,30816706.076781303
90,scenario_70,99623.20999828818,356.19471731231533,-30705914.562219873,Road,access_only_integrated_proxy,30705914.562219873,30805537.77221816
90,scenario_75,121703.49370418028,435.1409830763987,-30688784.486819513,Road,access_only_integrated_proxy,30688784.486819513,30810487.980523694
90,scenario_78,164443.78067926352,587.9554169537914,-30655457.61465421,Road,access_only_integrated_proxy,30655457.61465421,30819901.395333473
90,scenario_89,101832.89242244227,364.09525782325727,-30704220.034039482,Road,access_only_integrated_proxy,30704220.034039482,30806052.926461924
90,scenario_96,107953.86915205083,385.9803142866622,-30699465.31834481,Road,access_only_integrated_proxy,30699465.31834481,30807419.18749686
935,scenario_100,79178.76395025708,283.09725658192474,-28102659.38195067,Road,access_only_integrated_proxy,28102659.38195067,28181838.145900927
935,scenario_19,119220.42888245649,426.26298594844775,-28023038.644069992,Road,access_only_integrated_proxy,28023038.644069992,28142259.07295245
935,scenario_26,54364.03943447064,194.37421920704583,-28151849.044268593,Road,access_only_integrated_proxy,28151849.044268593,28206213.083703063
935,scenario_44,91239.29119841599,326.21869478763256,-28078641.814687528,Road,access_only_integrated_proxy,28078641.814687528,28169881.105885945
935,scenario_64,112445.63690037621,402.04026601251826,-28035987.121708527,Road,access_only_integrated_proxy,28035987.121708527,28148432.758608904
935,scenario_70,74901.05299708855,267.80264758735575,-28111323.105678648,Road,access_only_integrated_proxy,28111323.105678648,28186224.158675738
935,scenario_75,91365.42803800436,326.6696868397921,-28078321.1470879,Road,access_only_integrated_proxy,28078321.1470879,28169686.575125907
935,scenario_78,123364.81418373816,441.080899874818,-28014330.804449733,Road,access_only_integrated_proxy,28014330.804449733,28137695.61863347
935,scenario_89,76458.52635282135,273.37126740673557,-28107933.789628055,Road,access_only_integrated_proxy,28107933.789628055,28184392.315980878
935,scenario_96,81017.8933789047,289.6729148742961,-28098768.749022003,Road,access_only_integrated_proxy,28098768.749022003,28179786.64240091
938,scenario_100,363171.0490180995,1298.4886668803556,-30605632.76105097,Road,access_only_integrated_proxy,30605632.76105097,30968803.81006907
938,scenario_19,547610.9834050032,1957.938711615654,-30473504.814114034,Road,access_only_integrated_proxy,30473504.814114034,31021115.797519036
938,scenario_26,248309.5920774143,887.8108320086321,-30687603.98615046,Road,access_only_integrated_proxy,30687603.98615046,30935913.578227874
938,scenario_44,419270.5534361309,1499.067900553764,-30565625.289042994,Road,access_only_integrated_proxy,30565625.289042994,30984895.842479125
938,scenario_64,519130.6213980417,1856.1094843281935,-30494419.459938087,Road,access_only_integrated_proxy,30494419.459938087,31013550.08133613
938,scenario_70,342528.6346566427,1224.683386481851,-30620220.81927517,Road,access_only_integrated_proxy,30620220.81927517,30962749.453931812
938,scenario_75,420134.5833398035,1502.1571694830964,-30565055.81556499,Road,access_only_integrated_proxy,30565055.81556499,30985190.398904793
938,scenario_78,568997.6898882599,2034.405148203834,-30458596.40513381,Road,access_only_integrated_proxy,30458596.40513381,31027594.09502207
938,scenario_89,351315.2585831645,1256.0992485655042,-30614236.337743904,Road,access_only_integrated_proxy,30614236.337743904,30965551.59632707
938,scenario_96,372946.8084726541,1333.4411029189869,-30598896.23939905,Road,access_only_integrated_proxy,30598896.23939905,30971843.047871705
94,scenario_100,-8395.98774196017,-30.01917404946653,-6185350.964393331,Road,access_only_integrated_proxy,6185350.964393331,6176954.9766513705
94,scenario_19,-12674.225590678083,-45.31566691639091,-6186856.014894525,Road,access_only_integrated_proxy,6186856.014894525,6174181.789303847
94,scenario_26,-5716.2038041330925,-20.43782365723564,-6183953.0373669835,Road,access_only_integrated_proxy,6183953.0373669835,6178236.83356285
94,scenario_44,-9709.409343150031,-34.71520659003363,-6185945.99618087,Road,access_only_integrated_proxy,6185945.99618087,6176236.586837719
94,scenario_64,-12076.825700202766,-43.179712000724976,-6186689.081006553,Road,access_only_integrated_proxy,6186689.081006553,6174612.25530635
94,scenario_70,-7894.7724147656245,-28.22711924832402,-6185111.1220525,Road,access_only_integrated_proxy,6185111.1220525,6177216.349637735
94,scenario_75,-9734.325684050384,-34.80429294856003,-6185945.398657483,Road,access_only_integrated_proxy,6185945.398657483,6176211.072973433
94,scenario_78,-13222.288063327722,-47.27521989122761,-6186985.329778192,Road,access_only_integrated_proxy,6186985.329778192,6173763.041714864
94,scenario_89,-8135.711207849136,-29.088576385605847,-6185222.7650259845,Road,access_only_integrated_proxy,6185222.7650259845,6177087.0538181355
94,scenario_96,-8651.226727109768,-30.931760365085207,-6185459.236154633,Road,access_only_integrated_proxy,6185459.236154633,6176808.009427523
940,scenario_100,107754.77289542583,385.26846174900857,-15255403.634242661,Road,access_only_integrated_proxy,15255403.634242661,15363158.407138087
940,scenario_19,162220.63146959714,580.006727042135,-15175796.941206053,Road,access_only_integrated_proxy,15175796.941206053,15338017.572675651
940,scenario_26,73990.47439582545,264.5469475604932,-15304793.57583391,Road,access_only_integrated_proxy,15304793.57583391,15378784.050229734
940,scenario_44,124162.95444182935,443.93458571380324,-15231354.497018373,Road,access_only_integrated_proxy,15231354.497018373,15355517.451460201
940,scenario_64,153047.14604467346,547.2076730088884,-15188684.421816021,Road,access_only_integrated_proxy,15188684.421816021,15341731.567860695
940,scenario_70,101922.60369299314,364.41601320399786,-15264107.75765791,Road,access_only_integrated_proxy,15264107.75765791,15366030.361350903
940,scenario_75,124344.23648314796,444.5827449676799,-15231032.269811047,Road,access_only_integrated_proxy,15231032.269811047,15355376.506294195
940,scenario_78,167884.85679247766,600.2587058501995,-15167063.989434233,Road,access_only_integrated_proxy,15167063.989434233,15334948.84622671
940,scenario_89,104063.18428254339,372.06948570294844,-15260671.457134377,Road,access_only_integrated_proxy,15260671.457134377,15364734.64141692
940,scenario_96,110267.12295266472,394.2511658642761,-15251480.065817308,Road,access_only_integrated_proxy,15251480.065817308,15361747.188769972
945,scenario_100,202669.14974498824,724.6271275798463,-15797843.67556689,Road,access_only_integrated_proxy,15797843.67556689,16000512.825311877
945,scenario_19,305477.4524242671,1092.2098857627425,-15409307.284892991,Road,access_only_integrated_proxy,15409307.284892991,15714784.737317258
945,scenario_26,138665.68587853306,495.78792716347016,-16039908.103868319,Road,access_only_integrated_proxy,16039908.103868319,16178573.789746853
945,scenario_44,233903.28650398186,836.3022534220581,-15679370.17134827,Road,access_only_integrated_proxy,15679370.17134827,15913273.457852252
945,scenario_64,289479.4764237217,1035.0104184982229,-15467496.17908165,Road,access_only_integrated_proxy,15467496.17908165,15756975.655505372
945,scenario_70,191206.71772858614,683.6441304262298,-15841922.420902614,Road,access_only_integrated_proxy,15841922.420902614,16033129.1386312
945,scenario_75,234383.1651618637,838.0180206904624,-15677348.879653262,Road,access_only_integrated_proxy,15677348.879653262,15911732.044815125
945,scenario_78,317278.0776083387,1134.4020651918254,-15362747.138669401,Road,access_only_integrated_proxy,15362747.138669401,15680025.21627774
945,scenario_89,196027.28115809473,700.8796644758695,-15822361.97742136,Road,access_only_integrated_proxy,15822361.97742136,16018389.258579455
945,scenario_96,208038.27423178262,743.8239972533011,-15776431.332526704,Road,access_only_integrated_proxy,15776431.332526704,15984469.606758486
952,scenario_100,-97821.76315662787,-349.753790057217,-88623400.3158058,Road,access_only_integrated_proxy,88623400.3158058,88525578.55264917
952,scenario_19,-146737.75560558512,-524.6489585898016,-88194466.33727872,Road,access_only_integrated_proxy,88194466.33727872,88047728.58167315
952,scenario_26,-67286.83115302103,-240.57861417839922,-88890453.97706336,Road,access_only_integrated_proxy,88890453.97706336,88823167.14591034
952,scenario_44,-112618.30854224652,-402.65763948065796,-88492979.52565375,Road,access_only_integrated_proxy,88492979.52565375,88380361.2171115
952,scenario_64,-139340.56082949834,-498.20088788200525,-88260567.06692946,Road,access_only_integrated_proxy,88260567.06692946,88121226.50609995
952,scenario_70,-92312.08680294265,-330.05438856918045,-88671421.68042925,Road,access_only_integrated_proxy,88671421.68042925,88579109.5936263
952,scenario_75,-112975.03968312292,-403.9331027776461,-88490926.81813222,Road,access_only_integrated_proxy,88490926.81813222,88377951.7784491
952,scenario_78,-152389.47145186245,-544.8562107776088,-88144634.45897025,Road,access_only_integrated_proxy,88144634.45897025,87992244.98751839
952,scenario_89,-94683.97299002591,-338.5348754950646,-88650958.84201154,Road,access_only_integrated_proxy,88650958.84201154,88556274.86902152
952,scenario_96,-100288.97903673054,-358.5751205782544,-88600648.41892499,Road,access_only_integrated_proxy,88600648.41892499,88500359.43988825
958,scenario_100,57377.90686732242,205.15005807310808,-20147234.48717508,Road,access_only_integrated_proxy,20147234.48717508,20204612.394042403
958,scenario_19,86292.98621187349,308.5335819865868,-20096972.720885362,Road,access_only_integrated_proxy,20096972.720885362,20183265.707097236
958,scenario_26,39519.996376771625,141.30054570465836,-20177842.95350702,Road,access_only_integrated_proxy,20177842.95350702,20217362.949883793
958,scenario_44,66030.02485288415,236.08500506059136,-20132273.622401007,Road,access_only_integrated_proxy,20132273.622401007,20198303.64725389
958,scenario_64,81135.7757541269,290.0943937577722,-20105764.526206013,Road,access_only_integrated_proxy,20105764.526206013,20186900.30196014
958,scenario_70,54382.841868128475,194.4414457854873,-20152453.12397083,Road,access_only_integrated_proxy,20152453.12397083,20206835.965838958
958,scenario_75,66104.90192247019,236.35272195743528,-20132120.8655359,Road,access_only_integrated_proxy,20132120.8655359,20198225.76745837
958,scenario_78,89057.06716999311,318.41632954634406,-20091920.839646555,Road,access_only_integrated_proxy,20091920.839646555,20180977.90681655
958,scenario_89,55349.62706054123,197.89810792595745,-20150674.603032265,Road,access_only_integrated_proxy,20150674.603032265,20206024.230092805
958,scenario_96,58575.48100954557,209.43188740843107,-20145072.328107316,Road,access_only_integrated_proxy,20145072.328107316,20203647.809116863
964,scenario_100,43511.46663174559,155.57172426992838,-21653775.132899493,Road,access_only_integrated_proxy,21653775.132899493,21697286.599531237
964,scenario_19,65529.747414208665,234.29630360387455,-21640049.586901527,Road,access_only_integrated_proxy,21640049.586901527,21705579.334315736
964,scenario_26,29843.625552504916,106.7034656625874,-21662160.655598324,Road,access_only_integrated_proxy,21662160.655598324,21692004.28115083
964,scenario_44,50161.96044322711,179.3500261657282,-21649672.498387694,Road,access_only_integrated_proxy,21649672.498387694,21699834.458830923
964,scenario_64,61907.78594371579,221.34627376524077,-21642327.64978798,Road,access_only_integrated_proxy,21642327.64978798,21704235.435731698
964,scenario_70,41123.953163494196,147.03536326612448,-21655246.677408814,Road,access_only_integrated_proxy,21655246.677408814,21696370.630572308
964,scenario_75,50244.4452191566,179.64494380033648,-21649621.799278125,Road,access_only_integrated_proxy,21649621.799278125,21699866.24449728
964,scenario_78,67893.15322390634,242.7464696273746,-21638581.839649923,Road,access_only_integrated_proxy,21638581.839649923,21706474.99287383
964,scenario_89,42040.11494988511,150.31102551914228,-21654692.773578413,Road,access_only_integrated_proxy,21654692.773578413,21696732.8885283
964,scenario_96,44569.09671657059,159.35319496427473,-21653128.89139061,Road,access_only_integrated_proxy,21653128.89139061,21697697.988107182
970,scenario_100,-97075.10410715418,-347.0841711093781,-9907087.310283378,Road,access_only_integrated_proxy,9907087.310283378,9810012.206176223
970,scenario_19,-146398.0930364998,-523.4345225886027,-9816053.85093781,Road,access_only_integrated_proxy,9816053.85093781,9669655.75790131
970,scenario_26,-66311.27576067322,-237.09059489849642,-9963878.886726882,Road,access_only_integrated_proxy,9963878.886726882,9897567.61096621
970,scenario_44,-112110.08901402423,-400.84054172612014,-9879304.281904317,Road,access_only_integrated_proxy,9879304.281904317,9767194.192890294
970,scenario_64,-138968.62530000633,-496.8710625251624,-9829362.808472635,Road,access_only_integrated_proxy,9829362.808472635,9690394.183172628
970,scenario_70,-91491.4579070745,-327.12029642752896,-9917515.496661585,Road,access_only_integrated_proxy,9917515.496661585,9826024.03875451
970,scenario_75,-112362.50443331496,-401.7430326107351,-9878793.605830485,Road,access_only_integrated_proxy,9878793.605830485,9766431.10139717
970,scenario_78,-152272.15040542625,-544.4367388797364,-9804846.04891239,Road,access_only_integrated_proxy,9804846.04891239,9652573.898506964
970,scenario_89,-93943.8411177664,-335.8885939406173,-9912755.467167795,Road,access_only_integrated_proxy,9912755.467167795,9818811.626050029
970,scenario_96,-99774.13970101195,-356.73435423825504,-9901907.547344565,Road,access_only_integrated_proxy,9901907.547344565,9802133.407643553
