mode,development,scenario,tts_hours,tts_minutes,tts_chf_yearly,tts_minutes_metric
Road,114,scenario_26,-3.124355181089292,-187.46131086535752,-52430.58538265468,weighted_peak_minutes
Road,126,scenario_26,-92.8911555386716,-5573.4693323202955,-1558829.703883333,weighted_peak_minutes
Road,140,scenario_26,-1.424007666085284,-85.44045996511704,-23896.62864649367,weighted_peak_minutes
Road,143,scenario_26,-1.0605400256463327,-63.63240153877996,-17797.18730537752,weighted_peak_minutes
Road,144,scenario_26,-70.84471529340809,-4250.682917604485,-1188862.8785175043,weighted_peak_minutes
Road,150,scenario_26,-65.57710258982745,-3934.626155389647,-1100465.752835542,weighted_peak_minutes
Road,176,scenario_26,5.103288528192691,306.1973116915615,85639.5606137336,weighted_peak_minutes
Road,177,scenario_26,0.05868381794765203,3.521029076859122,984.7878199340356,weighted_peak_minutes
Road,195,scenario_26,-63.48105985209307,-3808.863591125584,-1065291.5356429368,weighted_peak_minutes
Road,197,scenario_26,-6.406023680769431,-384.36142084616586,-107501.084892912,weighted_peak_minutes
Road,201,scenario_26,-86.78931533895181,-5207.358920337108,-1456433.198031785,weighted_peak_minutes
Road,202,scenario_26,-34.642792048673435,-2078.567522920406,-581349.3540668011,weighted_peak_minutes
Road,206,scenario_26,-1.3472286964024534,-80.8337217841472,-22608.18156150367,weighted_peak_minutes
Road,209,scenario_26,-15.246643047212274,-914.7985828327364,-255857.72863603095,weighted_peak_minutes
Road,227,scenario_26,1.154059623926393,69.24357743558357,19366.56306401478,weighted_peak_minutes
Road,233,scenario_26,-6.231525545188925,-373.89153271133546,-104572.78805520164,weighted_peak_minutes
Road,240,scenario_26,-0.5903335856608465,-35.420015139650786,-9906.53548437108,weighted_peak_minutes
Road,243,scenario_26,-61.01172274738056,-3660.7033648428337,-1023852.97235448,weighted_peak_minutes
Road,245,scenario_26,-79.33814010225711,-4760.288406135427,-1331393.1635910023,weighted_peak_minutes
Road,249,scenario_26,-85.72911574328269,-5143.746944596962,-1438641.7235669629,weighted_peak_minutes
Road,250,scenario_26,7.396710477056816,443.80262862340896,124126.0476931097,weighted_peak_minutes
Road,255,scenario_26,-6.867137203799212,-412.0282322279527,-115239.14620125551,weighted_peak_minutes
Road,261,scenario_26,-33.92047497236587,-2035.228498341952,-569227.9706300148,weighted_peak_minutes
Road,267,scenario_26,0.8115852025754672,48.69511215452803,13619.41418071956,weighted_peak_minutes
Road,270,scenario_26,-8.311997972763978,-498.71987836583867,-139485.7159804455,weighted_peak_minutes
Road,273,scenario_26,0.843810466149201,50.62862796895206,14160.19438506628,weighted_peak_minutes
Road,277,scenario_26,-45.14484843893588,-2708.6909063361527,-757586.9878658927,weighted_peak_minutes
Road,284,scenario_26,-4.808707418921888,-288.5224451353133,-80696.12137378294,weighted_peak_minutes
Road,285,scenario_26,-85.34732702072506,-5120.839621243504,-1432234.8315665424,weighted_peak_minutes
Road,289,scenario_26,-83.27411766952476,-4996.447060171486,-1397443.7871417124,weighted_peak_minutes
Road,308,scenario_26,-23.44270868186286,-1406.5625209117716,-393397.9550675111,weighted_peak_minutes
Road,331,scenario_26,-93.20477782906624,-5592.286669743975,-1564092.677944018,weighted_peak_minutes
Road,334,scenario_26,45.806935392028144,2748.416123521689,768697.6345474723,weighted_peak_minutes
Road,348,scenario_26,-103.25186188139827,-6195.111712883896,-1732695.3071972146,weighted_peak_minutes
Road,351,scenario_26,-138.3364705500736,-8300.188233004417,-2321458.896418423,weighted_peak_minutes
Road,356,scenario_26,-66.23101567391521,-3973.860940434912,-1111439.2317778894,weighted_peak_minutes
Road,358,scenario_26,-70.47742541207214,-4228.645524724328,-1182699.2951963355,weighted_peak_minutes
Road,390,scenario_26,-48.42239510287812,-2905.3437061726872,-812588.3178201735,weighted_peak_minutes
Road,392,scenario_26,1.8454324451832993,110.72594671099796,30968.66322073224,weighted_peak_minutes
Road,394,scenario_26,0.9873696155880073,59.24217693528044,16569.296361586246,weighted_peak_minutes
Road,423,scenario_26,27.109303058143027,1626.5581834885816,454927.99194446264,weighted_peak_minutes
Road,459,scenario_26,-32.273601603913995,-1936.4160962348396,-541591.3769156818,weighted_peak_minutes
Road,464,scenario_26,-0.33629187753491957,-20.177512652095174,-5643.398069882869,weighted_peak_minutes
Road,469,scenario_26,-46.995445347693746,-2819.726720861625,-788642.3172409857,weighted_peak_minutes
Road,486,scenario_26,-87.63142771117418,-5257.885662670451,-1470564.8962781418,weighted_peak_minutes
Road,493,scenario_26,-0.7119224046148399,-42.71534427689039,-11946.94785244278,weighted_peak_minutes
Road,499,scenario_26,-72.4042450943763,-4344.254705662577,-1215033.737990002,weighted_peak_minutes
Road,517,scenario_26,-2.159861329914323,-129.59167979485937,-36245.17294262473,weighted_peak_minutes
Road,521,scenario_26,-139.26069648249396,-8355.641788949637,-2336968.5628468515,weighted_peak_minutes
Road,531,scenario_26,-71.84366880872986,-4310.620128523791,-1205626.567196498,weighted_peak_minutes
Road,533,scenario_26,-12.20640199182817,-732.3841195096902,-204838.68342536647,weighted_peak_minutes
Road,538,scenario_26,-2.8508964951028855,-171.05378970617312,-47841.60680844529,weighted_peak_minutes
Road,540,scenario_26,6.4227066629144245,385.3623997748655,107781.04618703268,weighted_peak_minutes
Road,546,scenario_26,-10.450551898598981,-627.0331139159389,-175373.32404836416,weighted_peak_minutes
Road,550,scenario_26,-4.319159610489927,-259.1495766293956,-72480.89721353407,weighted_peak_minutes
Road,552,scenario_26,-26.0735241698756,-1564.411450192536,-437546.3274757249,weighted_peak_minutes
Road,556,scenario_26,-6.418384028630196,-385.1030417178117,-107708.50698045046,weighted_peak_minutes
Road,558,scenario_26,-84.86411652330183,-5091.84699139811,-1424125.9554066588,weighted_peak_minutes
Road,564,scenario_26,-78.92170833696825,-4735.302500218095,-1324404.9180297484,weighted_peak_minutes
Road,565,scenario_26,-21.359154681201225,-1281.5492808720735,-358433.31449390814,weighted_peak_minutes
Road,569,scenario_26,4.23715088477135,254.22905308628103,71104.68828506923,weighted_peak_minutes
Road,594,scenario_26,-25.138315443627654,-1508.2989266176592,-421852.3560383766,weighted_peak_minutes
Road,602,scenario_26,-22.935373374699946,-1376.1224024819967,-384884.2344441835,weighted_peak_minutes
Road,612,scenario_26,-155.46397920264232,-9327.83875215854,-2608879.900994342,weighted_peak_minutes
Road,614,scenario_26,-12.623523513131174,-757.4114107878704,-211838.5039547325,weighted_peak_minutes
Road,625,scenario_26,-14.269760032673851,-856.1856019604311,-239464.41054830808,weighted_peak_minutes
Road,627,scenario_26,5.6264216646008816,337.5852998760529,94418.38855908354,weighted_peak_minutes
Road,628,scenario_26,-14.771626364850574,-886.2975818910345,-247886.3549351487,weighted_peak_minutes
Road,629,scenario_26,-13.077937949515277,-784.6762769709167,-219464.14621530325,weighted_peak_minutes
Road,648,scenario_26,-18.420366119893153,-1105.221967193589,-309116.7689494569,weighted_peak_minutes
Road,662,scenario_26,-131.66225282026377,-7899.735169215826,-2209457.1801400515,weighted_peak_minutes
Road,669,scenario_26,25.196419498023655,1511.7851698814193,422827.41470120946,weighted_peak_minutes
Road,670,scenario_26,4.2982262506823945,257.8935750409437,72129.60926926394,weighted_peak_minutes
Road,673,scenario_26,13.42521979157124,805.5131874942745,225291.96962730488,weighted_peak_minutes
Road,678,scenario_26,-81.72395588730627,-4903.437353238376,-1371430.1347338583,weighted_peak_minutes
Road,680,scenario_26,-17.21217042866871,-1032.7302257201227,-288841.73500609683,weighted_peak_minutes
Road,682,scenario_26,-84.96330956388071,-5097.7985738328425,-1425790.538618873,weighted_peak_minutes
Road,689,scenario_26,-91.50430796963725,-5490.258478178235,-1535556.6681154752,weighted_peak_minutes
Road,694,scenario_26,-1.471530033244926,-88.29180199469556,-24694.113370391417,weighted_peak_minutes
Road,726,scenario_26,-14.083068607833411,-844.9841164700047,-236331.49507520444,weighted_peak_minutes
Road,736,scenario_26,-1.0198351653515905,-61.19010992109543,-17114.108868556377,weighted_peak_minutes
Road,750,scenario_26,-90.7143395930063,-5442.860375580378,-1522300.011295137,weighted_peak_minutes
Road,755,scenario_26,7.703528797444596,462.2117278466758,129274.84263211711,weighted_peak_minutes
Road,759,scenario_26,-150.96747088264968,-9058.04825295898,-2533422.8707494643,weighted_peak_minutes
Road,761,scenario_26,12.674092181802553,760.4455309081532,212687.10942587408,weighted_peak_minutes
Road,764,scenario_26,-26.313438939702852,-1578.8063363821711,-441572.3972068885,weighted_peak_minutes
Road,767,scenario_26,10.628078219978972,637.6846931987384,178352.43762902214,weighted_peak_minutes
Road,770,scenario_26,6.142728042519108,368.5636825511465,103082.6549635238,weighted_peak_minutes
Road,775,scenario_26,-95.18391760573577,-5711.035056344146,-1597305.1173212533,weighted_peak_minutes
Road,776,scenario_26,-23.43805320593286,-1406.2831923559716,-393319.8303620608,weighted_peak_minutes
Road,780,scenario_26,-2.8582914254894907,-171.49748552936944,-47965.702983995514,weighted_peak_minutes
Road,789,scenario_26,-81.93565247052562,-4916.139148231538,-1374982.668021008,weighted_peak_minutes
Road,791,scenario_26,-23.708007832156238,-1422.4804699293743,-397850.0064333719,weighted_peak_minutes
Road,809,scenario_26,-24.816087024276687,-1488.9652214566013,-416444.9603761432,weighted_peak_minutes
Road,810,scenario_26,-26.703167035410296,-1602.1900221246178,-448112.5218129791,weighted_peak_minutes
Road,811,scenario_26,-3.4756436219026607,-208.53861731415964,-58325.64453005402,weighted_peak_minutes
Road,813,scenario_26,10.189499371209726,611.3699622725835,170992.5363231132,weighted_peak_minutes
Road,822,scenario_26,-11.519420619528683,-691.165237171721,-193310.2772714657,weighted_peak_minutes
Road,831,scenario_26,-15.516901254009765,-931.014075240586,-260392.99916885135,weighted_peak_minutes
Road,837,scenario_26,-0.7230830224672293,-43.38498134803376,-12134.236970778193,weighted_peak_minutes
Road,858,scenario_26,-30.63340742057626,-1838.0044452345755,-514066.86827654537,weighted_peak_minutes
Road,863,scenario_26,-18.897273271636127,-1133.8363962981675,-317119.8670896437,weighted_peak_minutes
Road,866,scenario_26,-7.364247937248729,-441.8548762349237,-123581.28569695522,weighted_peak_minutes
Road,873,scenario_26,-83.11605783231693,-4986.963469939015,-1394791.3454985684,weighted_peak_minutes
Road,878,scenario_26,-22.901574166812257,-1374.0944500087353,-384317.04148681817,weighted_peak_minutes
Road,887,scenario_26,-39.88875778058039,-2393.3254668348236,-669383.2165053647,weighted_peak_minutes
Road,895,scenario_26,-74.6066380157441,-4476.398280944646,-1251992.6442017057,weighted_peak_minutes
Road,935,scenario_26,-14.59169111516191,-875.5014669097145,-244866.8165263108,weighted_peak_minutes
Road,938,scenario_26,16.98625247532958,1019.1751485197748,285050.5493516245,weighted_peak_minutes
Road,940,scenario_26,-12.435406792696934,-746.124407561816,-208681.67023994544,weighted_peak_minutes
Road,945,scenario_26,-100.1546902787731,-6009.281416726386,-1680720.8962406612,weighted_peak_minutes
Road,952,scenario_26,-92.0845137371182,-5525.070824227092,-1545293.246151015,weighted_peak_minutes
Road,958,scenario_26,-1.954390206070578,-117.26341236423468,-32797.110645621884,weighted_peak_minutes
Road,964,scenario_26,0.37419654229694665,22.4517925378168,6279.485725420636,weighted_peak_minutes
Road,970,scenario_26,-26.933728158153826,-1616.0236894892296,-451981.6256540189,weighted_peak_minutes
Road,971,scenario_26,-2.229159413732608,-133.74956482395646,-37408.081411700325,weighted_peak_minutes
Road,987,scenario_26,-0.7162463599830516,-42.9747815989831,-12019.509228465586,weighted_peak_minutes
Road,0,scenario_44,130.1006508843915,7806.03905306349,2183251.547653695,weighted_peak_minutes
Road,2,scenario_44,-248.25853773473645,-14895.512264084187,-4166088.586361046,weighted_peak_minutes
Road,12,scenario_44,-13.455483676446601,-807.3290205867961,-225799.8354453695,weighted_peak_minutes
Road,15,scenario_44,93.13410772677162,5588.046463606297,1562906.745289886,weighted_peak_minutes
Road,17,scenario_44,-84.71182839023919,-5082.709703414352,-1421570.3701737016,weighted_peak_minutes
Road,25,scenario_44,-287.49041946498716,-17249.42516789923,-4824448.601646815,weighted_peak_minutes
Road,27,scenario_44,-270.44621741878024,-16226.773045126814,-4538425.586058906,weighted_peak_minutes
Road,28,scenario_44,-5.683149711223086,-340.9889826733852,-95370.35609146242,weighted_peak_minutes
Road,57,scenario_44,83.29154904841174,4997.492942904704,1397736.3074686597,weighted_peak_minutes
Road,62,scenario_44,22.948157703975447,1376.889462238527,385098.771469838,weighted_peak_minutes
Road,63,scenario_44,-301.1196820883507,-18067.180925301043,-5053164.665045136,weighted_peak_minutes
Road,73,scenario_44,-132.56871825568572,-7954.123095341143,-2224668.803228226,weighted_peak_minutes
Road,90,scenario_44,2.742624941000637,164.55749646003824,46024.674791166944,weighted_peak_minutes
Road,94,scenario_44,3.582750199729344,214.96501198376063,60123.02678920805,weighted_peak_minutes
Road,103,scenario_44,-267.1868721685838,-16031.212330115028,-4483729.698579047,weighted_peak_minutes
Road,104,scenario_44,2.752183165603007,165.1309899361804,46185.07374777546,weighted_peak_minutes
Road,109,scenario_44,-548.8290473405892,-32929.742840435356,-9210037.450684264,weighted_peak_minutes
Road,114,scenario_44,-12.69841459869834,-761.9048759219004,-213095.2699844065,weighted_peak_minutes
Road,126,scenario_44,-309.2091211388353,-18552.54726833012,-5188915.56411108,weighted_peak_minutes
Road,140,scenario_44,-5.888351966690971,-353.30111800145824,-98813.90644103286,weighted_peak_minutes
Road,143,scenario_44,-1.3387650162602465,-80.32590097561479,-22466.15042911726,weighted_peak_minutes
Road,144,scenario_44,-229.7697796849728,-13786.186781098368,-3855824.11533845,weighted_peak_minutes
Road,150,scenario_44,-236.64251427643467,-14198.55085658608,-3971157.1927014193,weighted_peak_minutes
Road,176,scenario_44,70.5980659589152,4235.883957534912,1184723.7943730457,weighted_peak_minutes
Road,177,scenario_44,6.557174981738596,393.43049890431575,110037.5926623008,weighted_peak_minutes
Road,195,scenario_44,-228.2619302261,-13695.715813566,-3830520.5166067407,weighted_peak_minutes
Road,197,scenario_44,-22.683462294142615,-1361.007737648557,-380656.8516235808,weighted_peak_minutes
Road,201,scenario_44,-295.4409228197163,-17726.45536918298,-4957867.986068364,weighted_peak_minutes
Road,202,scenario_44,-112.16368091474287,-6729.820854884572,-1882246.7703505289,weighted_peak_minutes
Road,206,scenario_44,3.2585662010804906,195.51397206482943,54682.81406188198,weighted_peak_minutes
Road,209,scenario_44,2.705560410932715,162.33362465596292,45402.68564596463,weighted_peak_minutes
Road,227,scenario_44,2.899906734272372,173.99440405634232,48664.05988450824,weighted_peak_minutes
Road,233,scenario_44,-14.535205012216466,-872.1123007329879,-243918.90911125756,weighted_peak_minutes
Road,240,scenario_44,-0.1740480603223356,-10.442883619340137,-2920.7440122841945,weighted_peak_minutes
Road,243,scenario_44,-153.0753880997402,-9184.52328598441,-2568796.3565487647,weighted_peak_minutes
Road,245,scenario_44,-259.8590445729807,-15591.54267437884,-4360759.591740333,weighted_peak_minutes
Road,249,scenario_44,-284.88043977550115,-17092.82638653007,-4780649.879982629,weighted_peak_minutes
Road,250,scenario_44,15.670681256490449,940.240875389427,262973.61983548035,weighted_peak_minutes
Road,255,scenario_44,-26.06169738227812,-1563.7018429366872,-437347.8591963547,weighted_peak_minutes
Road,261,scenario_44,-120.8824451381457,-7252.946708288742,-2028558.5324745076,weighted_peak_minutes
Road,267,scenario_44,1.3250314657537576,79.50188794522546,22235.684284680246,weighted_peak_minutes
Road,270,scenario_44,-25.276960867169933,-1516.617652030196,-424178.9995521954,weighted_peak_minutes
Road,273,scenario_44,2.855920340233327,171.35522041399963,47925.91320954052,weighted_peak_minutes
Road,277,scenario_44,-171.02151563825706,-10261.290938295424,-2869954.8093045014,weighted_peak_minutes
Road,284,scenario_44,-15.173688469644793,-910.4213081786876,-254633.45963122667,weighted_peak_minutes
Road,285,scenario_44,-280.7014907234795,-16842.089443408768,-4710521.8912033895,weighted_peak_minutes
